transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
2185,2025-04-07,Penjualan produk,Penjualan,Pemasukan,1608584.0,Transfer Bank,Penjualan
2186,2025-03-20,Tambahan modal operasional,Modal & Investasi,Pemasukan,16562769.0,Transfer Bank,Modal & Investasi
2187,2025-11-19,Listrik kantor,Operasional Kantor,Pengeluaran,716014.0,Kartu Debit,Operasional Kantor
2188,2026-01-28,Administrasi legal,Pajak & Perizinan,Pengeluaran,11492991.0,Transfer Bank,Pajak & Perizinan
2189,2025-02-01,Pembelian barang dagang,Pembelian Stok,Pengeluaran,18274291.0,Transfer Bank,Pembelian Stok
2190,2024-11-30,Perawatan aset,Peralatan & Aset,Pengeluaran,615730.0,Kartu Debit,Peralatan & Aset
2191,2025-05-14,Gaji karyawan,Gaji & Karyawan,Pengeluaran,9782748.0,Transfer Bank,Gaji & Karyawan
2192,2025-05-05,Pendapatan marketplace,Penjualan,Pemasukan,473260.0,Kartu Debit,Penjualan
2193,2026-01-21,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,3411667.0,Transfer Bank,Pajak & Perizinan
2194,2026-03-07,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,9436122.0,Kartu Kredit,Peralatan & Aset
2195,2025-11-29,Tambahan modal operasional,Modal & Investasi,Pemasukan,19277620.0,Transfer Bank,Modal & Investasi
2196,2025-03-13,Penjualan jasa,Penjualan,Pemasukan,20810852.0,Transfer Bank,Penjualan
2197,2025-05-15,Penjualan jasa,Penjualan,Pemasukan,1075458.0,Payment Gateway,Penjualan
2198,2025-07-16,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3324425.0,Transfer Bank,Utang & Cicilan
2199,2026-01-31,Pendapatan proyek,Penjualan,Pemasukan,8391562.0,Transfer Bank,Penjualan
2200,2025-08-12,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,2340898.0,Transfer Bank,Transportasi & Logistik
2201,2024-07-25,Cetak brosur,Marketing & Promosi,Pengeluaran,4349242.0,Transfer Bank,Marketing & Promosi
2202,2024-10-16,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,44701796.0,Kartu Kredit,Peralatan & Aset
2203,2024-12-14,Modal & Investasi,Modal & Investasi,Pemasukan,46337293.0,Transfer Bank,Modal & Investasi
2204,2024-10-22,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,2856999.0,Kartu Kredit,Transportasi & Logistik
2205,2024-07-29,DP dari pelanggan,Piutang,Pemasukan,3867550.0,Transfer Bank,Piutang
2206,2026-02-06,Tambahan modal operasional,Modal & Investasi,Pemasukan,7984021.0,Transfer Bank,Modal & Investasi
2207,2024-12-06,Bensin operasional,Transportasi & Logistik,Pengeluaran,312339.0,Kartu Kredit,Transportasi & Logistik
2208,2024-06-24,Biaya payment gateway,Biaya Bank,Pengeluaran,978860.0,QRIS,Biaya Bank
2209,2026-04-18,Air kantor,Operasional Kantor,Pengeluaran,1366190.0,Tunai,Operasional Kantor
2210,2025-08-10,DP dari pelanggan,Piutang,Pemasukan,12435260.0,Transfer Bank,Piutang
2211,2026-01-25,Penjualan produk,Penjualan,Pemasukan,2236669.0,Payment Gateway,Penjualan
2212,2024-08-19,Pembayaran piutang pelanggan,Piutang,Pemasukan,26293040.0,QRIS,Piutang
2213,2025-06-05,Sewa kantor,Operasional Kantor,Pengeluaran,2030005.0,Kartu Kredit,Operasional Kantor
2214,2024-08-22,Pelunasan invoice,Piutang,Pemasukan,25797137.0,QRIS,Piutang
2215,2026-01-06,Setoran modal pemilik,Modal & Investasi,Pemasukan,45558001.0,Transfer Bank,Modal & Investasi
2216,2025-03-28,Restock produk,Pembelian Stok,Pengeluaran,6336436.0,E-Wallet,Pembelian Stok
2217,2024-10-03,Listrik kantor,Operasional Kantor,Pengeluaran,1362922.0,Tunai,Operasional Kantor
2218,2025-12-05,Investasi investor,Modal & Investasi,Pemasukan,206112924.0,Transfer Bank,Modal & Investasi
2219,2026-01-05,DP dari pelanggan,Piutang,Pemasukan,3886261.0,QRIS,Piutang
2220,2024-10-02,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,623812.0,Tunai,Transportasi & Logistik
2221,2026-01-06,Pembelian printer,Peralatan & Aset,Pengeluaran,11346852.0,Transfer Bank,Peralatan & Aset
2222,2024-08-25,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,4148651.0,Kartu Kredit,Pembelian Stok
2223,2025-09-05,CRM subscription,Software & Langganan,Pengeluaran,1273058.0,Transfer Bank,Software & Langganan
2224,2025-06-03,Pinjaman usaha,Modal & Investasi,Pemasukan,38429481.0,Transfer Bank,Modal & Investasi
2225,2026-05-18,Cetak brosur,Marketing & Promosi,Pengeluaran,3232714.0,Kartu Kredit,Marketing & Promosi
2226,2025-05-28,Investasi investor,Modal & Investasi,Pemasukan,56145418.0,Transfer Bank,Modal & Investasi
2227,2026-02-06,Diskon promosi,Marketing & Promosi,Pengeluaran,3689711.0,E-Wallet,Marketing & Promosi
2228,2025-02-12,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,3010397.0,Transfer Bank,Pembelian Stok
2229,2025-11-29,Biaya transfer,Biaya Bank,Pengeluaran,31703.0,Payment Gateway,Biaya Bank
2230,2024-06-17,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,33900426.0,Transfer Bank,Utang & Cicilan
2231,2025-10-01,Pendapatan toko offline,Penjualan,Pemasukan,2070858.0,Tunai,Penjualan
2232,2024-09-09,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,36583154.0,Kartu Debit,Peralatan & Aset
2233,2024-11-24,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,993903.0,Kartu Kredit,Transportasi & Logistik
2234,2024-08-07,Pembelian barang dagang,Pembelian Stok,Pengeluaran,15383118.0,Kartu Kredit,Pembelian Stok
2235,2026-02-16,ATK,Operasional Kantor,Pengeluaran,263484.0,Tunai,Operasional Kantor
2236,2025-02-27,Setoran modal pemilik,Modal & Investasi,Pemasukan,31245429.5,Transfer Bank,Modal & Investasi
2237,2026-01-10,Pendapatan grosir,Penjualan,Pemasukan,44631109.0,QRIS,Penjualan
2238,2025-07-04,Restock produk,Pembelian Stok,Pengeluaran,5467017.0,E-Wallet,Pembelian Stok
2239,2024-09-16,Setoran modal pemilik,Modal & Investasi,Pemasukan,49552717.0,Transfer Bank,Modal & Investasi
2240,2026-05-07,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,2935165.0,Kartu Kredit,Transportasi & Logistik
2241,2024-08-14,Penjualan produk,Penjualan,Pemasukan,380864.0,E-Wallet,Penjualan
2242,2024-07-28,Penjualan produk,Penjualan,Pemasukan,1621897.0,E-Wallet,Penjualan
2243,2025-06-13,Investasi investor,Modal & Investasi,Pemasukan,144507734.0,Transfer Bank,Modal & Investasi
2244,2025-01-01,Setoran modal pemilik,Modal & Investasi,Pemasukan,46332904.0,Transfer Bank,Modal & Investasi
2245,2025-05-15,Tambahan modal operasional,Modal & Investasi,Pemasukan,14513426.0,Transfer Bank,Modal & Investasi
2246,2026-01-21,Pembelian barang dagang,Pembelian Stok,Pengeluaran,4012973.0,Kartu Kredit,Pembelian Stok
2247,2025-04-09,Pendapatan grosir,Penjualan,Pemasukan,7084180.0,Transfer Bank,Penjualan
2248,2025-12-07,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,1914902.0,Tunai,Transportasi & Logistik
2249,2026-04-11,Donasi perusahaan,Lain-lain,Pengeluaran,1441533.0,E-Wallet,Lain-lain
2250,2026-05-01,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,36203040.0,Transfer Bank,Pajak & Perizinan
2251,2025-10-10,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,49005073.0,Transfer Bank,Utang & Cicilan
2252,2024-06-02,Influencer marketing,Marketing & Promosi,Pengeluaran,583906.0,Transfer Bank,Marketing & Promosi
2253,2025-10-08,Pinjaman usaha,Modal & Investasi,Pemasukan,86784963.0,Transfer Bank,Modal & Investasi
2254,2025-12-19,Pinjaman usaha,Modal & Investasi,Pemasukan,35533792.0,Transfer Bank,Modal & Investasi
2255,2025-07-03,Biaya MDR kartu,Biaya Bank,Pengeluaran,584090.0,E-Wallet,Biaya Bank
2256,2024-12-07,Penjualan jasa,Penjualan,Pemasukan,5117827.0,E-Wallet,Penjualan
2257,2024-08-18,Setoran modal pemilik,Modal & Investasi,Pemasukan,37614183.0,Transfer Bank,Modal & Investasi
2259,2024-06-21,Investasi investor,Modal & Investasi,Pemasukan,187688686.0,Transfer Bank,Modal & Investasi
2260,2025-01-22,Setoran modal pemilik,Modal & Investasi,Pemasukan,20639426.0,Transfer Bank,Modal & Investasi
2261,2025-05-26,Pinjaman usaha,Modal & Investasi,Pemasukan,23764621.0,Transfer Bank,Modal & Investasi
2262,2025-11-04,Pendapatan proyek,Penjualan,Pemasukan,23003333.0,E-Wallet,Penjualan
2263,2025-06-15,Pelunasan invoice,Piutang,Pemasukan,23858805.0,Transfer Bank,Piutang
2265,2024-08-11,Pendapatan proyek,Penjualan,Pemasukan,8789725.0,E-Wallet,Penjualan
2266,2026-03-01,Tambahan modal operasional,Modal & Investasi,Pemasukan,12392870.0,Transfer Bank,Modal & Investasi
2267,2024-08-03,DP dari pelanggan,Piutang,Pemasukan,706033.0,QRIS,Piutang
2268,2026-01-06,THR,Gaji & Karyawan,Pengeluaran,7609452.0,Transfer Bank,Gaji & Karyawan
3017,2025-03-29,Penjualan jasa,Penjualan,Pemasukan,5524507.0,Transfer Bank,Penjualan
2270,2026-02-18,Pendapatan proyek,Penjualan,Pemasukan,13818560.0,Kartu Debit,Penjualan
2271,2026-04-15,Pendapatan toko offline,Penjualan,Pemasukan,899324.0,Tunai,Penjualan
2272,2024-09-17,Influencer marketing,Marketing & Promosi,Pengeluaran,9286949.0,Transfer Bank,Marketing & Promosi
2273,2026-01-25,Penjualan jasa,Penjualan,Pemasukan,16063629.0,Tunai,Penjualan
2274,2025-01-02,Diskon promosi,Marketing & Promosi,Pengeluaran,623646.0,Kartu Kredit,Marketing & Promosi
2275,2025-06-15,Pendapatan marketplace,Penjualan,Pemasukan,1528592.0,Kartu Debit,Penjualan
2276,2024-10-12,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,1947225.0,Transfer Bank,Pajak & Perizinan
2277,2024-08-07,Langganan software akuntansi,Software & Langganan,Pengeluaran,1386503.0,Kartu Kredit,Software & Langganan
2278,2025-07-27,Biaya tarik tunai,Biaya Bank,Pengeluaran,32682.0,QRIS,Biaya Bank
2279,2026-03-14,Biaya tarik tunai,Biaya Bank,Pengeluaran,26451.0,E-Wallet,Biaya Bank
2280,2025-03-23,Penjualan produk,Penjualan,Pemasukan,921511.0,Tunai,Penjualan
2281,2024-12-27,Langganan software akuntansi,Software & Langganan,Pengeluaran,2706199.0,Transfer Bank,Software & Langganan
2282,2025-09-12,Setoran modal pemilik,Modal & Investasi,Pemasukan,43085732.0,Transfer Bank,Modal & Investasi
2283,2026-03-11,Uang lembur,Gaji & Karyawan,Pengeluaran,2439169.0,Transfer Bank,Gaji & Karyawan
2284,2025-10-04,Tools desain,Software & Langganan,Pengeluaran,1112942.0,E-Wallet,Software & Langganan
2285,2026-02-03,Tambahan modal operasional,Modal & Investasi,Pemasukan,7647920.0,Transfer Bank,Modal & Investasi
2286,2024-08-18,Administrasi legal,Pajak & Perizinan,Pengeluaran,10372256.0,Transfer Bank,Pajak & Perizinan
2287,2026-05-05,Diskon promosi,Marketing & Promosi,Pengeluaran,4776884.0,Kartu Kredit,Marketing & Promosi
2288,2025-04-06,Restock produk,Pembelian Stok,Pengeluaran,17071642.0,E-Wallet,Pembelian Stok
2289,2025-05-20,Hosting website,Software & Langganan,Pengeluaran,1872799.0,Kartu Kredit,Software & Langganan
2290,2025-01-16,Pendapatan proyek,Penjualan,Pemasukan,4017611.0,Kartu Debit,Penjualan
2291,2026-04-15,Perawatan aset,Peralatan & Aset,Pengeluaran,3867598.0,Kartu Debit,Peralatan & Aset
2292,2025-10-03,PPN,Pajak & Perizinan,Pengeluaran,12171410.0,Transfer Bank,Pajak & Perizinan
2293,2025-02-17,Setoran modal pemilik,Modal & Investasi,Pemasukan,33136369.0,Transfer Bank,Modal & Investasi
2294,2025-09-22,Diskon promosi,Marketing & Promosi,Pengeluaran,3230586.0,Kartu Debit,Marketing & Promosi
2295,2025-07-17,Biaya tarik tunai,Biaya Bank,Pengeluaran,27868.0,E-Wallet,Biaya Bank
2296,2024-08-02,Modal & Investasi,Modal & Investasi,Pemasukan,150307604.0,Transfer Bank,Modal & Investasi
2297,2025-04-10,Selisih kas,Lain-lain,Pengeluaran,447131.0,Transfer Bank,Lain-lain
2298,2025-02-15,Setoran modal pemilik,Modal & Investasi,Pemasukan,33641138.0,Transfer Bank,Modal & Investasi
2299,2026-02-04,Pembelian bahan baku,Pembelian Stok,Pengeluaran,7606477.0,Transfer Bank,Pembelian Stok
2300,2026-05-18,Setoran modal pemilik,Modal & Investasi,Pemasukan,37134465.0,Transfer Bank,Modal & Investasi
2301,2024-10-13,Internet kantor,Operasional Kantor,Pengeluaran,152540.0,Transfer Bank,Operasional Kantor
2302,2025-05-16,Pendapatan proyek,Penjualan,Pemasukan,14725088.0,Transfer Bank,Penjualan
2303,2026-03-18,Cicilan pelanggan,Piutang,Pemasukan,1017488.0,QRIS,Piutang
2304,2025-07-23,Kebersihan kantor,Operasional Kantor,Pengeluaran,65448.0,Kartu Debit,Operasional Kantor
2305,2025-09-19,Hosting website,Software & Langganan,Pengeluaran,316411.0,Transfer Bank,Software & Langganan
2306,2024-12-24,Pembelian barang dagang,Pembelian Stok,Pengeluaran,5640834.0,Transfer Bank,Pembelian Stok
2307,2024-06-06,Pinjaman usaha,Modal & Investasi,Pemasukan,97361756.0,Transfer Bank,Modal & Investasi
2308,2025-10-29,Biaya MDR kartu,Biaya Bank,Pengeluaran,439615.0,QRIS,Biaya Bank
2309,2026-05-08,PPN,Pajak & Perizinan,Pengeluaran,18266824.0,Transfer Bank,Pajak & Perizinan
2310,2025-03-09,PPN,Pajak & Perizinan,Pengeluaran,45079396.0,Transfer Bank,Pajak & Perizinan
2311,2024-11-29,Tambahan modal operasional,Modal & Investasi,Pemasukan,16759394.0,Transfer Bank,Modal & Investasi
2312,2026-03-09,Setoran modal pemilik,Modal & Investasi,Pemasukan,31129087.0,Transfer Bank,Modal & Investasi
2313,2024-12-08,Restock produk,Pembelian Stok,Pengeluaran,11306717.0,Tunai,Pembelian Stok
2314,2026-04-29,Diskon promosi,Marketing & Promosi,Pengeluaran,3140591.0,Kartu Debit,Marketing & Promosi
2315,2026-01-04,Diskon promosi,Marketing & Promosi,Pengeluaran,930253.0,Kartu Debit,Marketing & Promosi
2316,2024-09-03,Pendapatan grosir,Penjualan,Pemasukan,40005150.0,Kartu Debit,Penjualan
2317,2026-03-04,Pendapatan toko offline,Penjualan,Pemasukan,1333581.0,Kartu Debit,Penjualan
2318,2026-01-26,Penjualan jasa,Penjualan,Pemasukan,16069218.0,Transfer Bank,Penjualan
2319,2025-04-05,Cloud storage bisnis,Software & Langganan,Pengeluaran,1916034.0,Kartu Kredit,Software & Langganan
2320,2024-11-03,Pendapatan proyek,Penjualan,Pemasukan,13602496.0,E-Wallet,Penjualan
2321,2025-09-22,Ongkos kirim,Transportasi & Logistik,Pengeluaran,1610771.0,Kartu Debit,Transportasi & Logistik
2322,2026-03-01,Biaya admin bank,Biaya Bank,Pengeluaran,42977.0,Kartu Debit,Biaya Bank
2323,2024-12-22,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,840857.0,Transfer Bank,Gaji & Karyawan
2324,2025-09-22,Cicilan pelanggan,Piutang,Pemasukan,2643904.0,Payment Gateway,Piutang
2325,2026-04-06,DP dari pelanggan,Piutang,Pemasukan,10146993.0,Transfer Bank,Piutang
2326,2024-10-08,Pembelian barang dagang,Pembelian Stok,Pengeluaran,18670731.0,Transfer Bank,Pembelian Stok
2327,2025-12-12,DP dari pelanggan,Piutang,Pemasukan,10514108.0,QRIS,Piutang
2328,2025-02-17,Biaya transfer,Biaya Bank,Pengeluaran,43213.0,Transfer Bank,Biaya Bank
2329,2025-04-26,Pendapatan grosir,Penjualan,Pemasukan,47589243.0,E-Wallet,Penjualan
2330,2026-04-12,Pendapatan marketplace,Penjualan,Pemasukan,2799164.0,E-Wallet,Penjualan
2331,2026-05-02,Donasi perusahaan,Lain-lain,Pengeluaran,7559678.0,Transfer Bank,Lain-lain
2332,2025-08-22,Uang lembur,Gaji & Karyawan,Pengeluaran,1803956.0,Transfer Bank,Gaji & Karyawan
2333,2025-11-14,Koreksi transaksi,Lain-lain,Pengeluaran,79745.0,Transfer Bank,Lain-lain
2334,2026-02-07,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,611108.0,Transfer Bank,Gaji & Karyawan
2335,2025-01-16,Pendapatan proyek,Penjualan,Pemasukan,6757590.0,E-Wallet,Penjualan
2336,2026-03-01,Pendapatan toko offline,Penjualan,Pemasukan,794378.0,Kartu Debit,Penjualan
2337,2025-05-26,Penjualan jasa,Penjualan,Pemasukan,17583212.0,Tunai,Penjualan
2338,2025-02-14,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,20843288.0,Transfer Bank,Utang & Cicilan
2339,2026-03-22,Modal & Investasi,Modal & Investasi,Pemasukan,175779443.0,Transfer Bank,Modal & Investasi
2340,2026-05-25,Bunga pinjaman,Utang & Cicilan,Pengeluaran,4581749.0,Transfer Bank,Utang & Cicilan
2341,2024-06-10,Restock produk,Pembelian Stok,Pengeluaran,3873317.0,E-Wallet,Pembelian Stok
2342,2024-11-06,Tambahan modal operasional,Modal & Investasi,Pemasukan,14708375.0,Transfer Bank,Modal & Investasi
2343,2026-05-01,Tambahan modal operasional,Modal & Investasi,Pemasukan,11472953.0,Transfer Bank,Modal & Investasi
2344,2025-03-23,Cicilan pelanggan,Piutang,Pemasukan,1768286.0,Payment Gateway,Piutang
2345,2026-05-07,Restock produk,Pembelian Stok,Pengeluaran,4977469.0,Transfer Bank,Pembelian Stok
2346,2026-01-15,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,13359515.0,Transfer Bank,Pajak & Perizinan
2347,2025-01-19,Tambahan modal operasional,Modal & Investasi,Pemasukan,12602605.0,Transfer Bank,Modal & Investasi
2348,2024-08-16,Penjualan produk,Penjualan,Pemasukan,2306312.0,Kartu Debit,Penjualan
2349,2025-05-31,Penjualan produk,Penjualan,Pemasukan,471300.0,Kartu Debit,Penjualan
2350,2024-08-05,Biaya tak terduga,Lain-lain,Pengeluaran,7194244.0,Tunai,Lain-lain
2351,2024-11-12,DP dari pelanggan,Piutang,Pemasukan,12384120.0,Transfer Bank,Piutang
2352,2025-06-14,Pendapatan toko offline,Penjualan,Pemasukan,111444.0,Transfer Bank,Penjualan
2353,2025-04-10,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,3807905.0,Kartu Kredit,Transportasi & Logistik
2354,2024-11-06,Setoran modal pemilik,Modal & Investasi,Pemasukan,42788770.0,Transfer Bank,Modal & Investasi
2355,2024-06-11,Gaji karyawan,Gaji & Karyawan,Pengeluaran,10781695.0,Transfer Bank,Gaji & Karyawan
2356,2026-04-13,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,7441932.0,Kartu Kredit,Pembelian Stok
2357,2025-11-22,Cicilan pelanggan,Piutang,Pemasukan,4502182.0,Payment Gateway,Piutang
2358,2025-09-11,Pendapatan grosir,Penjualan,Pemasukan,7332499.0,E-Wallet,Penjualan
2359,2024-09-14,Tools desain,Software & Langganan,Pengeluaran,511616.0,E-Wallet,Software & Langganan
2360,2025-06-20,Penjualan,Penjualan,Pemasukan,31366664.0,E-Wallet,Penjualan
2361,2024-09-08,Konsultan pajak,Pajak & Perizinan,Pengeluaran,12990013.0,Transfer Bank,Pajak & Perizinan
2362,2024-09-05,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,741177.0,Transfer Bank,Gaji & Karyawan
2363,2025-10-06,Cloud storage bisnis,Software & Langganan,Pengeluaran,976660.0,Transfer Bank,Software & Langganan
2364,2025-09-13,Pelunasan invoice,Piutang,Pemasukan,13376797.0,QRIS,Piutang
2365,2024-11-08,Pinjaman usaha,Modal & Investasi,Pemasukan,83049866.0,Transfer Bank,Modal & Investasi
2366,2026-03-06,Gaji & Karyawan,Gaji & Karyawan,Pengeluaran,7583340.0,Transfer Bank,Gaji & Karyawan
2367,2025-03-25,Investasi investor,Modal & Investasi,Pemasukan,153289496.0,Transfer Bank,Modal & Investasi
2368,2025-08-14,Biaya tak terduga,Lain-lain,Pengeluaran,3077994.0,Tunai,Lain-lain
2369,2025-01-01,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,14092170.0,Transfer Bank,Pajak & Perizinan
2370,2025-09-26,Pendapatan proyek,Penjualan,Pemasukan,12520374.0,Tunai,Penjualan
2371,2025-07-22,Investasi investor,Modal & Investasi,Pemasukan,81343722.0,Transfer Bank,Modal & Investasi
2372,2025-07-16,Kurir,Transportasi & Logistik,Pengeluaran,456135.0,Tunai,Transportasi & Logistik
2373,2025-08-11,Perawatan aset,Peralatan & Aset,Pengeluaran,3418732.0,Kartu Kredit,Peralatan & Aset
2374,2025-12-22,Pendapatan proyek,Penjualan,Pemasukan,19792805.0,Payment Gateway,Penjualan
2375,2025-08-28,DP dari pelanggan,Piutang,Pemasukan,1875025.0,Payment Gateway,Piutang
2376,2025-04-07,Pembayaran piutang pelanggan,Piutang,Pemasukan,14580205.0,Transfer Bank,Piutang
2377,2025-06-15,Pelunasan invoice,Piutang,Pemasukan,15183104.0,Payment Gateway,Piutang
2378,2025-06-24,Cicilan pelanggan,Piutang,Pemasukan,4100554.0,Payment Gateway,Piutang
2379,2024-07-11,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3943239.0,Transfer Bank,Utang & Cicilan
2380,2024-12-09,Setoran modal pemilik,Modal & Investasi,Pemasukan,13205407.0,Transfer Bank,Modal & Investasi
2381,2024-06-16,Pembayaran piutang pelanggan,Piutang,Pemasukan,17702515.0,QRIS,Piutang
2382,2024-11-18,Investasi investor,Modal & Investasi,Pemasukan,104554316.0,Transfer Bank,Modal & Investasi
2383,2024-07-01,CRM subscription,Software & Langganan,Pengeluaran,2566346.0,E-Wallet,Software & Langganan
2384,2025-04-24,Pinjaman usaha,Modal & Investasi,Pemasukan,70147516.0,Transfer Bank,Modal & Investasi
2385,2024-11-27,Pelunasan invoice,Piutang,Pemasukan,20821840.0,QRIS,Piutang
2386,2025-12-14,Investasi investor,Modal & Investasi,Pemasukan,81197653.0,Transfer Bank,Modal & Investasi
2387,2025-01-12,Pelunasan invoice,Piutang,Pemasukan,13681388.0,Payment Gateway,Piutang
2388,2024-09-13,Penjualan jasa,Penjualan,Pemasukan,24177394.0,Tunai,Penjualan
2389,2024-10-26,Restock produk,Pembelian Stok,Pengeluaran,24026054.0,E-Wallet,Pembelian Stok
2390,2024-06-08,Penjualan jasa,Penjualan,Pemasukan,24481505.0,Transfer Bank,Penjualan
2391,2025-09-02,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,4083565.0,Tunai,Transportasi & Logistik
2392,2024-10-12,Koreksi transaksi,Lain-lain,Pengeluaran,436119.0,Transfer Bank,Lain-lain
2393,2025-05-03,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,1787001.0,Kartu Debit,Transportasi & Logistik
2394,2025-08-11,Pembayaran piutang pelanggan,Piutang,Pemasukan,29824777.0,Transfer Bank,Piutang
2395,2026-03-19,Kebersihan kantor,Operasional Kantor,Pengeluaran,731837.0,Tunai,Operasional Kantor
2396,2025-09-12,DP dari pelanggan,Piutang,Pemasukan,12532081.0,Transfer Bank,Piutang
3018,2024-06-07,CRM subscription,Software & Langganan,Pengeluaran,855608.0,Kartu Kredit,Software & Langganan
2398,2024-08-29,Pendapatan toko offline,Penjualan,Pemasukan,2123146.0,QRIS,Penjualan
2399,2025-01-28,DP dari pelanggan,Piutang,Pemasukan,9291187.0,Transfer Bank,Piutang
2400,2024-10-29,Pendapatan toko offline,Penjualan,Pemasukan,1234210.0,Tunai,Penjualan
2401,2025-06-26,Listrik kantor,Operasional Kantor,Pengeluaran,925262.0,Kartu Kredit,Operasional Kantor
2402,2024-11-13,Pembayaran piutang pelanggan,Piutang,Pemasukan,21515726.0,Transfer Bank,Piutang
2403,2026-02-03,Tambahan modal operasional,Modal & Investasi,Pemasukan,2119799.0,Transfer Bank,Modal & Investasi
2404,2025-07-26,Investasi investor,Modal & Investasi,Pemasukan,120298221.0,Transfer Bank,Modal & Investasi
2405,2024-10-26,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,1688227.0,Transfer Bank,Gaji & Karyawan
2406,2025-11-05,Domain website,Software & Langganan,Pengeluaran,2268298.0,Kartu Kredit,Software & Langganan
2407,2024-11-25,Gaji karyawan,Gaji & Karyawan,Pengeluaran,10221231.0,Transfer Bank,Gaji & Karyawan
2408,2025-05-21,Penjualan jasa,Penjualan,Pemasukan,10209680.0,Tunai,Penjualan
2409,2024-06-27,ATK,Operasional Kantor,Pengeluaran,356961.0,Kartu Kredit,Operasional Kantor
2410,2025-08-28,Cicilan pelanggan,Piutang,Pemasukan,2326000.0,QRIS,Piutang
2411,2025-03-20,Uang lembur,Gaji & Karyawan,Pengeluaran,1381432.0,Transfer Bank,Gaji & Karyawan
2412,2026-01-23,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,25385345.0,Transfer Bank,Utang & Cicilan
2413,2024-10-13,Pelunasan invoice,Piutang,Pemasukan,9384056.0,Transfer Bank,Piutang
2414,2025-10-06,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,1939235.0,Transfer Bank,Pajak & Perizinan
2415,2024-09-17,ATK,Operasional Kantor,Pengeluaran,669306.0,Kartu Kredit,Operasional Kantor
2416,2025-04-19,Penjualan produk,Penjualan,Pemasukan,1226203.0,Payment Gateway,Penjualan
2417,2024-06-14,Tambahan modal operasional,Modal & Investasi,Pemasukan,5472840.0,Transfer Bank,Modal & Investasi
2418,2025-05-28,Biaya admin bank,Biaya Bank,Pengeluaran,28398.0,E-Wallet,Biaya Bank
2419,2025-01-26,Cicilan pelanggan,Piutang,Pemasukan,2986256.0,QRIS,Piutang
2420,2025-10-02,Bunga pinjaman,Utang & Cicilan,Pengeluaran,1877896.0,Transfer Bank,Utang & Cicilan
2421,2026-05-01,Pembelian barang dagang,Pembelian Stok,Pengeluaran,1508008.0,Kartu Debit,Pembelian Stok
2422,2024-12-22,PPh,Pajak & Perizinan,Pengeluaran,36166277.0,Transfer Bank,Pajak & Perizinan
3019,2024-11-12,Pembelian bahan baku,Pembelian Stok,Pengeluaran,12955518.0,Transfer Bank,Pembelian Stok
2424,2024-11-15,Pinjaman usaha,Modal & Investasi,Pemasukan,22004855.0,Transfer Bank,Modal & Investasi
2425,2026-03-17,Bensin operasional,Transportasi & Logistik,Pengeluaran,581174.0,Tunai,Transportasi & Logistik
2426,2024-05-31,Listrik kantor,Operasional Kantor,Pengeluaran,994915.0,Transfer Bank,Operasional Kantor
2427,2024-08-21,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,1064265.0,E-Wallet,Pembelian Stok
2428,2025-12-13,Refund pelanggan,Lain-lain,Pengeluaran,1256526.0,Tunai,Lain-lain
2429,2024-11-06,Bensin operasional,Transportasi & Logistik,Pengeluaran,36498.0,Transfer Bank,Transportasi & Logistik
2430,2025-11-07,Biaya tarik tunai,Biaya Bank,Pengeluaran,41250.0,E-Wallet,Biaya Bank
2431,2026-05-21,Refund pelanggan,Lain-lain,Pengeluaran,2572182.0,Transfer Bank,Lain-lain
