transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
2804,2025-08-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,116006.0,Transfer Bank,Transfer Teman/Keluarga
2805,2025-09-12,Gaji bulanan,Gaji,Pemasukan,6393672.0,Kartu Debit,Gaji
2806,2025-12-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,80523.0,E-Wallet,Transfer Teman/Keluarga
2807,2025-09-27,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,322068.0,E-Wallet,Belanja Bulanan
2808,2024-12-28,Bonus,Gaji,Pemasukan,2415143.0,E-Wallet,Gaji
2809,2026-01-11,Langganan streaming,Hiburan,Pengeluaran,37676.0,Kartu Debit,Hiburan
2810,2025-07-02,Gaji bulanan,Gaji,Pemasukan,6315008.0,E-Wallet,Gaji
3522,2025-05-30,Paket data,Pulsa & Internet,Pengeluaran,99120.0,Transfer Bank,Pulsa & Internet
2812,2025-06-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,182863.0,E-Wallet,Transfer Teman/Keluarga
2813,2024-08-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,158972.0,E-Wallet,Transfer Teman/Keluarga
2814,2026-02-21,Gaji bulanan,Gaji,Pemasukan,6194078.0,E-Wallet,Gaji
2815,2024-07-21,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,229595.0,Tunai,Belanja Bulanan
2816,2025-10-11,Ojek online,Transportasi,Pengeluaran,55967.0,Tunai,Transportasi
2817,2026-05-19,Paket data,Pulsa & Internet,Pengeluaran,116083.0,E-Wallet,Pulsa & Internet
2818,2025-08-10,Gaji bulanan,Gaji,Pemasukan,6013106.0,Kartu Debit,Gaji
2819,2025-08-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,98589.0,Kartu Debit,Transfer Teman/Keluarga
2820,2025-06-01,Bensin,Transportasi,Pengeluaran,28454.0,Tunai,Transportasi
2821,2025-12-22,Kopi,Makanan & Minuman,Pengeluaran,46511.0,Tunai,Makanan & Minuman
2822,2024-12-26,Belanja dapur,Makanan & Minuman,Pengeluaran,487316.0,Tunai,Makanan & Minuman
2823,2025-09-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,278086.0,Kartu Debit,Transfer Teman/Keluarga
2824,2024-05-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,226349.0,Transfer Bank,Transfer Teman/Keluarga
2825,2025-05-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,197110.0,Transfer Bank,Transfer Teman/Keluarga
2826,2026-04-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,112144.0,Kartu Debit,Transfer Teman/Keluarga
2827,2024-10-17,Pulsa & Internet,Pulsa & Internet,Pengeluaran,69394.0,Transfer Bank,Pulsa & Internet
2828,2025-04-16,Tiket bioskop,Hiburan,Pengeluaran,32791.0,Kartu Kredit,Hiburan
2829,2025-03-29,Bayar kos,Tempat Tinggal,Pengeluaran,949308.0,Kartu Debit,Tempat Tinggal
2830,2025-10-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,221440.0,Transfer Bank,Transfer Teman/Keluarga
2831,2025-10-19,Pulsa prabayar,Pulsa & Internet,Pengeluaran,110781.0,Kartu Kredit,Pulsa & Internet
2832,2026-02-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,143293.0,Kartu Debit,Transfer Teman/Keluarga
2833,2026-05-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,50032.0,Kartu Debit,Transfer Teman/Keluarga
2834,2025-06-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,122604.0,Kartu Debit,Transfer Teman/Keluarga
2835,2026-03-31,Bonus,Gaji,Pemasukan,2862130.0,Kartu Debit,Gaji
2836,2026-01-21,Gym membership,Pembayaran Langganan,Pengeluaran,200192.0,Transfer Bank,Pembayaran Langganan
2837,2025-08-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,105029.0,E-Wallet,Transfer Teman/Keluarga
2838,2026-04-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,206863.0,Kartu Debit,Transfer Teman/Keluarga
2839,2026-01-21,Bonus,Gaji,Pemasukan,2422051.0,Kartu Debit,Gaji
2840,2026-02-13,Gaji bulanan,Gaji,Pemasukan,6013423.0,E-Wallet,Gaji
2841,2025-04-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,211363.0,E-Wallet,Transfer Teman/Keluarga
2842,2026-02-02,Gaji bulanan,Gaji,Pemasukan,6017038.0,E-Wallet,Gaji
2843,2025-10-12,Belanja dapur,Makanan & Minuman,Pengeluaran,561206.0,Tunai,Makanan & Minuman
2844,2025-05-05,Service AC kos,Tempat Tinggal,Pengeluaran,51396.0,Transfer Bank,Tempat Tinggal
2845,2026-03-09,Makan malam restoran,Makanan & Minuman,Pengeluaran,329927.0,Kartu Debit,Makanan & Minuman
2846,2025-07-29,Pakaian baru,Belanja Bulanan,Pengeluaran,335326.0,Kartu Debit,Belanja Bulanan
2847,2024-11-13,Bonus,Gaji,Pemasukan,2734066.0,Kartu Debit,Gaji
2848,2026-04-29,Service AC kos,Tempat Tinggal,Pengeluaran,51591.0,Transfer Bank,Tempat Tinggal
2849,2025-06-19,Tiket bioskop,Hiburan,Pengeluaran,47561.0,Kartu Debit,Hiburan
2850,2026-05-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,213957.0,Transfer Bank,Transfer Teman/Keluarga
2851,2025-10-31,Gaji bulanan,Gaji,Pemasukan,6312956.0,E-Wallet,Gaji
2852,2026-04-23,Bonus,Gaji,Pemasukan,2291775.0,E-Wallet,Gaji
2853,2024-09-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,180725.0,E-Wallet,Transfer Teman/Keluarga
2854,2024-10-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,218071.0,Transfer Bank,Transfer Teman/Keluarga
2855,2025-03-17,Bonus,Gaji,Pemasukan,1653947.0,Transfer Bank,Gaji
2856,2024-12-01,Bonus,Gaji,Pemasukan,1800728.0,Kartu Debit,Gaji
2857,2025-10-29,Gaji bulanan,Gaji,Pemasukan,6100275.0,Transfer Bank,Gaji
2858,2024-10-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,230433.0,Transfer Bank,Transfer Teman/Keluarga
2859,2025-11-23,Gym membership,Pembayaran Langganan,Pengeluaran,200548.0,Kartu Debit,Pembayaran Langganan
2860,2025-09-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51580.0,E-Wallet,Tempat Tinggal
2861,2025-10-21,Gaji bulanan,Gaji,Pemasukan,6353146.0,Kartu Debit,Gaji
2862,2025-11-19,Liburan,Hiburan,Pengeluaran,414364.0,Kartu Debit,Hiburan
2863,2024-10-17,Bensin,Transportasi,Pengeluaran,66612.0,Tunai,Transportasi
2864,2025-01-08,Kopi,Makanan & Minuman,Pengeluaran,62651.0,Tunai,Makanan & Minuman
2865,2026-03-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,147707.0,Transfer Bank,Transfer Teman/Keluarga
2866,2025-06-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,380835.0,Transfer Bank,Belanja Bulanan
2867,2024-06-17,Langganan streaming,Hiburan,Pengeluaran,31367.0,Kartu Debit,Hiburan
2868,2024-07-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,55682.0,Transfer Bank,Transfer Teman/Keluarga
2869,2025-11-13,Ojek online,Transportasi,Pengeluaran,78519.0,E-Wallet,Transportasi
2870,2025-01-10,Paket data,Pulsa & Internet,Pengeluaran,95992.0,E-Wallet,Pulsa & Internet
2871,2025-02-15,Bonus,Gaji,Pemasukan,1514245.0,Transfer Bank,Gaji
2872,2025-04-07,Konser,Hiburan,Pengeluaran,469139.0,Kartu Debit,Hiburan
2873,2026-02-26,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,360559.0,Transfer Bank,Belanja Bulanan
2874,2025-03-24,Paket data,Pulsa & Internet,Pengeluaran,104228.0,Kartu Debit,Pulsa & Internet
2875,2026-04-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,69614.0,Kartu Debit,Transfer Teman/Keluarga
2876,2025-12-01,Tiket KRL,Transportasi,Pengeluaran,88147.0,E-Wallet,Transportasi
2877,2025-07-31,Bonus,Gaji,Pemasukan,2617952.0,Transfer Bank,Gaji
2878,2025-03-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,240615.0,Transfer Bank,Transfer Teman/Keluarga
2879,2026-01-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,245649.0,Kartu Debit,Transfer Teman/Keluarga
2880,2025-12-17,Spotify Premium,Pembayaran Langganan,Pengeluaran,29939.0,Kartu Kredit,Pembayaran Langganan
2881,2026-03-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,101993.0,Transfer Bank,Transfer Teman/Keluarga
2882,2024-09-17,Gym membership,Pembayaran Langganan,Pengeluaran,200890.0,Kartu Debit,Pembayaran Langganan
2883,2025-06-20,Gaji bulanan,Gaji,Pemasukan,6361497.0,E-Wallet,Gaji
2884,2026-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,92579.0,Kartu Debit,Transfer Teman/Keluarga
2885,2024-07-10,Gaji bulanan,Gaji,Pemasukan,6164514.0,Kartu Debit,Gaji
2886,2026-04-17,Gaji bulanan,Gaji,Pemasukan,6361341.0,E-Wallet,Gaji
2887,2025-05-07,Gaji bulanan,Gaji,Pemasukan,6319102.0,Transfer Bank,Gaji
2888,2025-07-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,87678.0,E-Wallet,Transfer Teman/Keluarga
2889,2026-03-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,285495.0,Kartu Debit,Transfer Teman/Keluarga
2890,2025-08-21,Bensin,Transportasi,Pengeluaran,20971.0,Kartu Debit,Transportasi
2891,2025-05-11,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,463735.0,Kartu Kredit,Belanja Bulanan
2892,2025-03-26,Gaji bulanan,Gaji,Pemasukan,6299934.0,Transfer Bank,Gaji
2893,2025-10-13,Gaji bulanan,Gaji,Pemasukan,6292308.0,Kartu Debit,Gaji
2894,2025-11-01,Gaji bulanan,Gaji,Pemasukan,6303953.0,E-Wallet,Gaji
2895,2025-04-01,Cloud storage,Pembayaran Langganan,Pengeluaran,53891.0,Transfer Bank,Pembayaran Langganan
2896,2024-12-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50370.0,E-Wallet,Transfer Teman/Keluarga
2897,2026-02-04,Bayar kos,Tempat Tinggal,Pengeluaran,878948.0,Transfer Bank,Tempat Tinggal
2898,2025-06-06,Tagihan internet,Pulsa & Internet,Pengeluaran,146245.0,Transfer Bank,Pulsa & Internet
2899,2024-08-02,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51213.0,E-Wallet,Tempat Tinggal
2900,2026-04-04,Gaji bulanan,Gaji,Pemasukan,6411406.0,E-Wallet,Gaji
2901,2025-11-06,Bonus,Gaji,Pemasukan,2666324.0,Transfer Bank,Gaji
2902,2025-12-12,Ojek online,Transportasi,Pengeluaran,82272.0,Tunai,Transportasi
2903,2025-05-17,Langganan streaming,Hiburan,Pengeluaran,31659.0,Transfer Bank,Hiburan
2904,2024-09-21,Jajan,Makanan & Minuman,Pengeluaran,19442.0,Kartu Debit,Makanan & Minuman
2905,2025-01-06,Bonus,Gaji,Pemasukan,1555768.0,Kartu Debit,Gaji
2906,2025-11-19,Bonus,Gaji,Pemasukan,2513642.0,Kartu Debit,Gaji
2907,2024-07-26,Taksi,Transportasi,Pengeluaran,67698.0,Tunai,Transportasi
2908,2025-11-10,Tiket bioskop,Hiburan,Pengeluaran,48856.0,Kartu Debit,Hiburan
2909,2024-12-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,141850.0,Kartu Debit,Transfer Teman/Keluarga
2910,2024-06-28,Bonus,Gaji,Pemasukan,1832032.0,Kartu Debit,Gaji
2911,2024-12-26,Kopi,Makanan & Minuman,Pengeluaran,18248.0,Transfer Bank,Makanan & Minuman
2912,2025-11-05,Konser,Hiburan,Pengeluaran,366117.0,E-Wallet,Hiburan
2913,2024-08-15,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50047.0,Kartu Debit,Tempat Tinggal
2914,2024-11-27,Makan malam restoran,Makanan & Minuman,Pengeluaran,256935.0,Kartu Debit,Makanan & Minuman
2915,2024-06-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,274091.0,E-Wallet,Transfer Teman/Keluarga
2916,2025-12-26,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,458580.0,Kartu Kredit,Belanja Bulanan
2917,2025-12-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,210662.0,Transfer Bank,Transfer Teman/Keluarga
2918,2024-10-11,Hiburan,Hiburan,Pengeluaran,316393.0,E-Wallet,Hiburan
2919,2024-09-21,Gym membership,Pembayaran Langganan,Pengeluaran,200884.0,Transfer Bank,Pembayaran Langganan
2920,2024-11-08,Ojek online,Transportasi,Pengeluaran,74069.0,E-Wallet,Transportasi
2921,2025-06-17,Taksi,Transportasi,Pengeluaran,75991.0,Tunai,Transportasi
2922,2026-04-05,Cloud storage,Pembayaran Langganan,Pengeluaran,50649.0,Kartu Debit,Pembayaran Langganan
2923,2025-09-14,Gaji bulanan,Gaji,Pemasukan,6386354.0,Kartu Debit,Gaji
2924,2025-06-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,126991.0,E-Wallet,Transfer Teman/Keluarga
2925,2025-04-26,Pulsa prabayar,Pulsa & Internet,Pengeluaran,111676.0,Kartu Debit,Pulsa & Internet
2926,2025-11-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,102353.0,Transfer Bank,Transfer Teman/Keluarga
2927,2025-07-30,Gaji bulanan,Gaji,Pemasukan,6003324.0,Transfer Bank,Gaji
2928,2025-12-08,Jajan,Makanan & Minuman,Pengeluaran,26341.0,Transfer Bank,Makanan & Minuman
2929,2024-12-14,Gaji bulanan,Gaji,Pemasukan,6245181.0,Transfer Bank,Gaji
2930,2025-12-01,Paket data,Pulsa & Internet,Pengeluaran,68999.0,Transfer Bank,Pulsa & Internet
2931,2024-06-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,124967.0,Kartu Debit,Transfer Teman/Keluarga
2932,2024-12-05,Bonus,Gaji,Pemasukan,2277442.0,Kartu Debit,Gaji
2933,2026-02-09,Gaji bulanan,Gaji,Pemasukan,6252131.0,Transfer Bank,Gaji
2934,2024-09-05,Paket data,Pulsa & Internet,Pengeluaran,84807.0,Kartu Debit,Pulsa & Internet
2935,2025-02-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,294754.0,Kartu Debit,Transfer Teman/Keluarga
2936,2025-07-21,Netflix,Pembayaran Langganan,Pengeluaran,20727.0,Kartu Debit,Pembayaran Langganan
2937,2024-10-25,Gaji bulanan,Gaji,Pemasukan,6357810.0,E-Wallet,Gaji
2938,2026-01-27,Bonus,Gaji,Pemasukan,1855954.0,E-Wallet,Gaji
2939,2025-04-19,Bonus,Gaji,Pemasukan,2228553.0,Transfer Bank,Gaji
2940,2026-03-31,Gym membership,Pembayaran Langganan,Pengeluaran,200850.0,Kartu Debit,Pembayaran Langganan
2941,2026-01-18,Konser,Hiburan,Pengeluaran,377613.0,E-Wallet,Hiburan
2942,2026-03-08,Gaji,Gaji,Pemasukan,6332523.0,E-Wallet,Gaji
2943,2026-01-27,Gaji bulanan,Gaji,Pemasukan,6382512.0,Kartu Debit,Gaji
2944,2025-10-15,Langganan streaming,Hiburan,Pengeluaran,34376.0,E-Wallet,Hiburan
2945,2025-08-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,207546.0,Kartu Debit,Transfer Teman/Keluarga
2946,2025-05-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,172023.0,E-Wallet,Transfer Teman/Keluarga
2947,2024-06-14,Paket data,Pulsa & Internet,Pengeluaran,108379.0,Transfer Bank,Pulsa & Internet
2948,2025-04-02,Gaji bulanan,Gaji,Pemasukan,6060838.0,E-Wallet,Gaji
2949,2025-05-21,Beli makan siang,Makanan & Minuman,Pengeluaran,131499.0,Tunai,Makanan & Minuman
2950,2025-10-16,Ojek online,Transportasi,Pengeluaran,98668.0,Tunai,Transportasi
2951,2025-01-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,275222.0,E-Wallet,Transfer Teman/Keluarga
2952,2026-01-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,253161.0,E-Wallet,Transfer Teman/Keluarga
2953,2026-02-16,Gaji bulanan,Gaji,Pemasukan,6425009.0,Transfer Bank,Gaji
2954,2025-01-10,Gaji bulanan,Gaji,Pemasukan,6405603.0,Kartu Debit,Gaji
2955,2024-06-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,92976.0,Transfer Bank,Transfer Teman/Keluarga
2956,2025-02-06,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pemasukan,102968.0,Transfer Bank,Transfer Teman/Keluarga
2957,2024-10-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50236.0,Tunai,Tempat Tinggal
2958,2026-04-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,100026.0,Kartu Debit,Transfer Teman/Keluarga
2959,2025-10-21,Gaji bulanan,Gaji,Pemasukan,6404812.0,Kartu Debit,Gaji
2960,2025-04-16,Pakaian baru,Belanja Bulanan,Pengeluaran,342489.0,Kartu Kredit,Belanja Bulanan
3523,2025-04-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,97113.0,Kartu Debit,Transfer Teman/Keluarga
2962,2025-11-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,52867.0,E-Wallet,Transfer Teman/Keluarga
2963,2024-08-25,Bonus,Gaji,Pemasukan,2577470.0,Kartu Debit,Gaji
2964,2026-02-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,87126.0,Kartu Debit,Transfer Teman/Keluarga
2965,2026-05-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,159713.0,E-Wallet,Transfer Teman/Keluarga
2966,2026-03-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,150017.0,E-Wallet,Transfer Teman/Keluarga
2967,2025-03-05,Bonus,Gaji,Pemasukan,2447064.0,E-Wallet,Gaji
2968,2026-03-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,178729.0,Kartu Debit,Transfer Teman/Keluarga
2969,2025-08-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,239117.0,Transfer Bank,Transfer Teman/Keluarga
2970,2024-06-13,Tiket bioskop,Hiburan,Pengeluaran,33738.0,Kartu Debit,Hiburan
2971,2024-11-25,Paket data,Pulsa & Internet,Pengeluaran,145556.0,Kartu Debit,Pulsa & Internet
2972,2024-10-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,78119.0,E-Wallet,Transfer Teman/Keluarga
2973,2024-06-13,Gaji bulanan,Gaji,Pemasukan,6236727.0,Transfer Bank,Gaji
2974,2024-07-23,Taksi,Transportasi,Pengeluaran,27551.0,Tunai,Transportasi
2975,2026-04-13,Bonus,Gaji,Pemasukan,1602743.0,Kartu Debit,Gaji
2976,2025-04-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,75587.0,Kartu Debit,Transfer Teman/Keluarga
2977,2024-11-03,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,174617.0,E-Wallet,Transfer Teman/Keluarga
2978,2024-08-06,Belanja dapur,Makanan & Minuman,Pengeluaran,345473.0,Kartu Kredit,Makanan & Minuman
2979,2025-03-08,Beli makan siang,Makanan & Minuman,Pengeluaran,17036.0,Transfer Bank,Makanan & Minuman
2980,2026-03-22,Taksi,Transportasi,Pengeluaran,25724.0,Kartu Debit,Transportasi
2981,2024-06-23,Netflix,Pembayaran Langganan,Pengeluaran,23984.0,Kartu Debit,Pembayaran Langganan
2982,2024-06-05,Bonus,Gaji,Pemasukan,1418317.0,Transfer Bank,Gaji
2983,2024-11-21,Gaji bulanan,Gaji,Pemasukan,6315975.0,E-Wallet,Gaji
2984,2025-03-06,Taksi,Transportasi,Pengeluaran,11684.0,E-Wallet,Transportasi
2985,2026-04-21,Gaji bulanan,Gaji,Pemasukan,6139412.0,Transfer Bank,Gaji
2986,2025-04-30,Bonus,Gaji,Pemasukan,2476319.0,Transfer Bank,Gaji
2987,2024-08-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,62418.0,Kartu Debit,Transfer Teman/Keluarga
2988,2026-03-05,Service AC kos,Tempat Tinggal,Pengeluaran,50362.0,Kartu Debit,Tempat Tinggal
2989,2025-11-10,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51035.0,Tunai,Tempat Tinggal
2990,2025-12-08,Bonus,Gaji,Pemasukan,2570938.0,Transfer Bank,Gaji
2991,2024-05-28,Kopi,Makanan & Minuman,Pengeluaran,46662.0,Tunai,Makanan & Minuman
2992,2025-06-15,Bonus,Gaji,Pemasukan,2840581.0,Transfer Bank,Gaji
2993,2025-05-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,53093.0,E-Wallet,Transfer Teman/Keluarga
2994,2025-01-04,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51020.0,Kartu Debit,Tempat Tinggal
2995,2024-06-18,Tiket KRL,Transportasi,Pengeluaran,29165.0,Tunai,Transportasi
2996,2024-12-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,234101.0,Kartu Debit,Transfer Teman/Keluarga
2997,2026-03-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,163327.0,Kartu Debit,Transfer Teman/Keluarga
2998,2026-03-11,Tiket bioskop,Hiburan,Pengeluaran,32177.0,Lainnya,Hiburan
2999,2024-12-04,Makan malam restoran,Makanan & Minuman,Pengeluaran,303884.0,Kartu Kredit,Makanan & Minuman
3001,2025-06-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,198148.0,Transfer Bank,Transfer Teman/Keluarga
3002,2025-02-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,76669.0,Transfer Bank,Transfer Teman/Keluarga
3003,2024-07-19,Cloud storage,Pembayaran Langganan,Pengeluaran,54728.0,E-Wallet,Pembayaran Langganan
3004,2025-05-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,162743.0,E-Wallet,Transfer Teman/Keluarga
3005,2024-09-04,Makan malam restoran,Makanan & Minuman,Pengeluaran,573680.0,Kartu Debit,Makanan & Minuman
3006,2025-06-05,Gaji bulanan,Gaji,Pemasukan,6159038.0,Kartu Debit,Gaji
3007,2025-10-04,Pembayaran Langganan,Pembayaran Langganan,Pengeluaran,21865.0,Kartu Debit,Pembayaran Langganan
3008,2026-03-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,198904.0,Kartu Debit,Transfer Teman/Keluarga
3009,2026-05-19,Gaji bulanan,Gaji,Pemasukan,6149709.0,Kartu Debit,Gaji
3010,2024-08-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,112896.0,Transfer Bank,Transfer Teman/Keluarga
3011,2025-09-02,Bonus,Gaji,Pemasukan,2147646.0,Transfer Bank,Gaji
3012,2024-09-29,Paket data,Pulsa & Internet,Pengeluaran,116881.0,E-Wallet,Pulsa & Internet
3013,2025-06-11,Konser,Hiburan,Pengeluaran,434131.0,Kartu Debit,Hiburan
3014,2024-09-04,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,305582.0,Kartu Kredit,Belanja Bulanan
3015,2025-06-26,Gaji bulanan,Gaji,Pemasukan,6492239.0,Kartu Debit,Gaji
3016,2024-10-25,Gaji bulanan,Gaji,Pemasukan,6124750.0,Transfer Bank,Gaji
3017,2025-03-15,Jajan,Makanan & Minuman,Pengeluaran,30750.0,Tunai,Makanan & Minuman
3018,2026-05-17,Gaji bulanan,Gaji,Pemasukan,6484415.0,E-Wallet,Gaji
3019,2024-11-19,Transfer teman,Transfer Teman/Keluarga,Pemasukan,121651.0,Kartu Debit,Transfer Teman/Keluarga
3020,2025-06-17,Tagihan internet,Pulsa & Internet,Pengeluaran,51243.0,Kartu Debit,Pulsa & Internet
3021,2025-11-11,Gaji bulanan,Gaji,Pemasukan,6197656.0,Kartu Debit,Gaji
3022,2025-01-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,205557.0,E-Wallet,Transfer Teman/Keluarga
3023,2025-10-23,Gaji bulanan,Gaji,Pemasukan,6139629.0,Kartu Debit,Gaji
3024,2026-05-23,Cloud storage,Pembayaran Langganan,Pengeluaran,51322.0,Kartu Debit,Pembayaran Langganan
3025,2025-12-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,187152.0,E-Wallet,Transfer Teman/Keluarga
3026,2026-04-24,Gaji bulanan,Gaji,Pemasukan,6064077.0,Kartu Debit,Gaji
3027,2024-11-06,Bonus,Gaji,Pemasukan,1459813.0,E-Wallet,Gaji
3028,2024-09-22,Gaji bulanan,Gaji,Pemasukan,6496597.0,Transfer Bank,Gaji
3029,2025-12-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,114308.0,E-Wallet,Transfer Teman/Keluarga
3030,2025-04-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,53427.0,Kartu Debit,Transfer Teman/Keluarga
3031,2025-06-01,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,56812.0,E-Wallet,Transfer Teman/Keluarga
3032,2025-09-26,Tagihan internet,Pulsa & Internet,Pengeluaran,50478.0,E-Wallet,Pulsa & Internet
3033,2025-01-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,76787.0,Transfer Bank,Transfer Teman/Keluarga
3034,2025-11-06,Pulsa prabayar,Pulsa & Internet,Pengeluaran,137134.0,Kartu Kredit,Pulsa & Internet
3035,2025-09-22,Bonus,Gaji,Pemasukan,2383525.0,Transfer Bank,Gaji
3036,2025-05-14,Pakaian baru,Belanja Bulanan,Pengeluaran,395895.0,Kartu Kredit,Belanja Bulanan
3037,2026-01-02,Paket data,Pulsa & Internet,Pengeluaran,87608.0,Kartu Kredit,Pulsa & Internet
3038,2024-06-21,Gym membership,Pembayaran Langganan,Pengeluaran,200964.0,Kartu Debit,Pembayaran Langganan
3039,2025-05-26,Tagihan internet,Pulsa & Internet,Pengeluaran,61474.0,Transfer Bank,Pulsa & Internet
3040,2026-03-25,Gaji bulanan,Gaji,Pemasukan,6366544.0,Kartu Debit,Gaji
3041,2024-07-18,Paket data,Pulsa & Internet,Pengeluaran,129295.0,Kartu Debit,Pulsa & Internet
3042,2024-12-13,Paket data,Pulsa & Internet,Pengeluaran,73364.0,E-Wallet,Pulsa & Internet
3043,2025-08-09,Liburan,Hiburan,Pengeluaran,478973.0,Kartu Kredit,Hiburan
3044,2025-04-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226031.0,Kartu Debit,Transfer Teman/Keluarga
3045,2025-08-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,197815.0,Kartu Debit,Transfer Teman/Keluarga
3046,2024-11-09,Gaji bulanan,Gaji,Pemasukan,6221708.0,E-Wallet,Gaji
3047,2026-02-20,Tiket bioskop,Hiburan,Pengeluaran,44990.0,Transfer Bank,Hiburan
3048,2024-08-19,Liburan,Hiburan,Pengeluaran,414364.0,Transfer Bank,Hiburan
3049,2026-01-15,Paket data,Pulsa & Internet,Pengeluaran,75404.0,Kartu Debit,Pulsa & Internet
