transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
2646.0,2025-07-12,Bensin,Transportasi,Pengeluaran,23189.0,Transfer Bank
2647.0,2025-08-27,Liburan,Hiburan,Pengeluaran,439240.0,E-Wallet
2648.0,2025-06-18,Bonus,Gaji,Pemasukan,1438806.0,Transfer Bank
2649.0,2024-08-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,,Transfer Bank
2650.0,2025-11-12,Langganan streaming,Hiburan,Pengeluaran,35911.0,Kartu Kredit
2651.0,2026-01-16,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,81246.0,E-Wallet
2652.0,2025-12-19,Bonus,Gaji,Pemasukan,2323521.0,E-Wallet
2653.0,2024-06-16,Tiket KRL,Transportasi,Pengeluaran,50053.0,Kartu Debit
2654.0,2024-06-09,Ojek online,Transportasi,Pengeluaran,38195.0,Tunai
2655.0,2024-07-20,Bonus,Gaji,Pemasukan,1905614.0,E-Wallet
2656.0,2026-04-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,85301.0,Transfer Bank
2657.0,2026-01-06,Pakaian baru,Belanja Bulanan,Pengeluaran,-447095.0,E-Wallet
2658.0,2025-12-29,Gaji bulanan,Gaji,Pemasukan,6132899.0,Kartu Debit
2659.0,2024-10-10,Taksi,Transportasi,Pengeluaran,72667.0,Kartu Debit
2660.0,2025-02-16,Bayar kos,Tempat Tinggal,Pengeluaran,845982.0,Transfer Bank
2661.0,2025-04-04,Makan malam restoran,Makanan & Minuman,Pengeluaran,536177.0,Tunai
2662.0,2026-03-04,Bonus,Gaji,Pemasukan,1784541.0,Kartu Debit
2663.0,2025-04-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,278792.0,Kartu Debit
2664.0,2026-04-25,Belanja dapur,Makanan & Minuman,Pengeluaran,320091.0,Kartu Debit
2665.0,2025-07-15,Bensin,Transportasi,Pengeluaran,12771.0,Kartu Debit
2666.0,2024-12-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,101758.0,Transfer Bank
2667.0,2026-01-07,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,138109.0,E-Wallet
2668.0,2024-09-10,Paket data,Pulsa & Internet,Pengeluaran,86565.0,Transfer Bank
2669.0,2025-12-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,227996.0,E-Wallet
2670.0,2025-01-25,Gaji bulanan,Gaji,Pemasukan,6371026.0,Transfer Bank
2671.0,2025-05-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,422835.0,Kartu Debit
2672.0,2025-03-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,-117060.0,Kartu Debit
2673.0,2024-07-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,67913.0,Transfer Bank
2674.0,2026-03-10,Gaji bulanan,Hiburan,Pemasukan,6307125.0,E-Wallet
2675.0,2024-09-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,90631.0,Kartu Debit
2676.0,2025-07-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,177958.0,E-Wallet
2677.0,2025-11-24,Pulsa prabayar,Pulsa & Internet,Pengeluaran,105482.0,Kartu Kredit
2678.0,2024-09-02,Gaji bulanan,Gaji,Pemasukan,6039298.0,E-Wallet
2679.0,2024-07-03,Service AC kos,Tempat Tinggal,Pengeluaran,50906.0,Transfer Bank
2680.0,2025-10-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,201733.0,Kartu Debit
2681.0,2026-05-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,72787.0,E-Wallet
2682.0,2024-10-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,206153.0,E-Wallet
2683.0,2025-07-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,251182.0,Transfer Bank
2684.0,2024-05-31,Gaji bulanan,Gaji,Pemasukan,6308930.0,E-Wallet
2685.0,2024-08-22,Pakaian baru,Belanja Bulanan,Pengeluaran,474788.0,E-Wallet
2686.0,2026-04-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,121322.0,Transfer Bank
2687.0,2025-06-13,Paket data,Pulsa & Internet,Pengeluaran,69902.0,Kartu Debit
2688.0,2024-10-17,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,273712.0,Tunai
2689.0,2025-10-14,,Makanan & Minuman,Pengeluaran,58444.0,E-Wallet
2690.0,2026-01-08,Jajan,Makanan & Minuman,Pengeluaran,61137.0,Kartu Debit
2691.0,2024-08-04,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,328574.0,Tunai
2692.0,2025-08-24,Pulsa prabayar,Pulsa & Internet,Pengeluaran,77980.0,Transfer Bank
2693.0,2025-03-29,Liburan,Hiburan,Pengeluaran,377827.0,Kartu Debit
2694.0,2025-04-06,Gaji bulanan,Gaji,Pemasukan,6009306.0,Kartu Debit
2695.0,2026-03-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,127456.0,Transfer Bank
2696.0,2025-04-25,Paket data,Pulsa & Internet,Pengeluaran,104983.0,E-Wallet
2697.0,2024-08-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,130693.0,Kartu Debit
2698.0,2026-03-24,Jajan,Makanan & Minuman,Pengeluaran,23243.0,Kartu Kredit
2699.0,2025-10-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,245117.0,Transfer Bank
2700.0,2025-08-13,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,469319.0,Transfer Bank
2701.0,2025-01-17,Taksi,Transportasi,Pengeluaran,94515.0,Transfer Bank
2702.0,2025-07-01,Makan malam restoran,Makanan & Minuman,Pengeluaran,650428.0,Tunai
2703.0,2024-06-03,Pulsa prabayar,Pulsa & Internet,Pengeluaran,125664.0,Kartu Debit
2704.0,2025-04-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,154452.0,Kartu Debit
2705.0,2026-04-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,184154.0,Transfer Bank
2706.0,2024-07-14,Tiket KRL,Transportasi,Pengeluaran,63109.0,E-Wallet
2707.0,2025-11-08,Gym membership,Pembayaran Langganan,Pengeluaran,200925.0,E-Wallet
2708.0,2026-02-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51916.0,Kartu Debit
2709.0,2024-07-24,Gaji bulanan,Gaji,Pemasukan,6095054.0,Kartu Debit
2710.0,2026-02-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,148162.0,Transfer Bank
2711.0,2026-01-05,Paket data,Pulsa & Internet,Pengeluaran,110568.0,Kartu Debit
2712.0,2025-02-19,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,160909.0,E-Wallet
2713.0,2024-11-01,Bonus,Gaji,Pemasukan,2094346.0,Kartu Debit
2714.0,2025-02-07,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,222936.0,E-Wallet
2715.0,2026-01-08,Langganan streaming,Hiburan,Pengeluaran,47143.0,Kartu Kredit
2716.0,2025-05-21,Tiket KRL,Transportasi,Pengeluaran,26915.0,Tunai
2717.0,2025-11-07,Liburan,Hiburan,Pengeluaran,,Transfer Bank
2718.0,,Bonus,Gaji,Pemasukan,2519661.0,Kartu Debit
2719.0,2025-01-07,Tiket KRL,Transportasi,Pengeluaran,90805.0,Transfer Bank
2720.0,2026-04-16,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,238178.0,E-Wallet
2721.0,2026-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,76228.0,Kartu Debit
2722.0,2026-04-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,268546.0,Transfer Bank
2723.0,2025-01-03,Gaji bulanan,Gaji,Pemasukan,6211322.0,E-Wallet
2724.0,2025-10-09,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,448560.0,Transfer Bank
2725.0,2025-04-22,Gaji bulanan,Gaji,Pemasukan,6440133.0,Kartu Debit
2726.0,2025-02-06,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51338.0,E-Wallet
2727.0,2024-12-04,Bayar kos,Tempat Tinggal,Pengeluaran,861347.0,E-Wallet
2728.0,2025-05-06,Bayar kos,Gaji,Pengeluaran,923974.0,Kartu Debit
2729.0,2024-11-14,Taksi,Transportasi,Pengeluaran,59254.0,Transfer Bank
2730.0,2025-08-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,192464.0,Kartu Debit
2731.0,2026-04-16,Paket data,Pulsa & Internet,Pengeluaran,67346.0,Kartu Kredit
2732.0,2025-01-23,Paket data,Pulsa & Internet,Pengeluaran,88125.0,E-Wallet
2733.0,2025-04-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,231771.0,Transfer Bank
2734.0,2025-08-27,Bayar kos,Tempat Tinggal,Pengeluaran,814879.0,Transfer Bank
2735.0,2025-03-25,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,242527.0,E-Wallet
2736.0,2024-07-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,102116.0,E-Wallet
2737.0,2025-01-06,Pakaian baru,Belanja Bulanan,Pengeluaran,313319.0,
2738.0,2026-04-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,222698.0,Transfer Bank
2739.0,2025-09-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,95570.0,Transfer Bank
2740.0,2025-06-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,133668.0,Transfer Bank
2741.0,2025-05-01,Gaji bulanan,Gaji,Pemasukan,6322390.0,Kartu Debit
2742.0,2025-04-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,-154401.0,E-Wallet
2743.0,2025-12-04,Cloud storage,Pembayaran Langganan,Pengeluaran,52172.0,E-Wallet
2744.0,2026-05-13,Bonus,Gaji,Pemasukan,2664197.0,Transfer Bank
2745.0,2025-07-29,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,347040.0,Kartu Kredit
2746.0,2024-08-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,202141.0,Kartu Debit
2747.0,2025-06-09,Paket data,Pulsa & Internet,Pengeluaran,55118.0,E-Wallet
2748.0,2025-08-15,Gaji bulanan,Gaji,Pemasukan,6023949.0,E-Wallet
2749.0,2024-06-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,182650.0,Transfer Bank
2750.0,2025-06-14,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,335874.0,Kartu Debit
2751.0,2026-04-11,Bensin,Transportasi,Pengeluaran,10585.0,E-Wallet
2752.0,2024-11-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,245737.0,Transfer Bank
2753.0,2026-01-08,Pakaian baru,Belanja Bulanan,Pengeluaran,228986.0,Transfer Bank
2754.0,2026-04-09,Ojek online,Transportasi,Pengeluaran,55208.0,Transfer Bank
2755.0,2025-10-23,Makan malam restoran,Makanan & Minuman,Pengeluaran,347864.0,Kartu Debit
2756.0,2025-04-23,Beli makan siang,Makanan & Minuman,Pengeluaran,90859.0,Kartu Kredit
2757.0,2025-03-02,Gaji bulanan,Gaji,Pemasukan,6005572.0,Transfer Bank
2758.0,2025-09-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,192019.0,Transfer Bank
2759.0,2024-07-23,Gaji bulanan,Gaji,Pemasukan,6169940.0,E-Wallet
2760.0,2025-12-17,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,482382.0,Tunai
2761.0,2025-11-23,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,174494.0,E-Wallet
2762.0,2024-06-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,193998.0,Transfer Bank
2763.0,2025-05-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,188886.0,E-Wallet
2764.0,2025-08-10,Gym membership,Pembayaran Langganan,Pengeluaran,200248.0,Kartu Debit
2765.0,2025-12-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,107314.0,Transfer Bank
2766.0,2026-04-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,236736.0,E-Wallet
2767.0,2026-03-19,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,106274.0,E-Wallet
2768.0,2026-01-03,Paket data,Pulsa & Internet,Pengeluaran,88420.0,Transfer Bank
2769.0,2024-07-11,Gaji bulanan,Gaji,Pemasukan,6312328.0,E-Wallet
2770.0,2026-04-12,Bonus,Gaji,Pemasukan,1035065.0,E-Wallet
2771.0,2024-10-07,Gaji bulanan,Gaji,Pemasukan,6184933.0,Transfer Bank
2772.0,2025-06-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,50270.0,Kartu Debit
2773.0,2025-12-18,Ojek online,Transportasi,Pengeluaran,21276.0,Transfer Bank
2774.0,2025-02-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50502.0,E-Wallet
2775.0,2024-09-22,Jajan,Makanan & Minuman,Pengeluaran,55496.0,Kartu Kredit
2776.0,2025-11-30,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,435501.0,Kartu Debit
2777.0,2024-08-23,Bonus,Gaji,Pemasukan,2767938.0,E-Wallet
2778.0,2025-04-26,Gaji bulanan,Gaji,Pemasukan,6329196.0,Transfer Bank
2779.0,2024-06-27,Kopi,Makanan & Minuman,Pengeluaran,16175.0,Kartu Kredit
2780.0,2025-08-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,241052.0,Transfer Bank
2781.0,2025-10-25,Gaji bulanan,Gaji,Pemasukan,6141677.0,E-Wallet
2782.0,2024-07-09,Transfer teman,Transfer Teman/Keluarga,Pemasukan,210361.0,Transfer Bank
2783.0,2026-05-14,Bonus,Gaji,Pemasukan,2708186.0,Kartu Debit
2784.0,2024-09-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,297894.0,Kartu Debit
2785.0,2024-09-21,Paket data,Pulsa & Internet,Pengeluaran,72073.0,Transfer Bank
2786.0,2024-10-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,197319.0,E-Wallet
2787.0,2025-12-08,Tiket bioskop,Hiburan,Pengeluaran,40490.0,Kartu Kredit
2788.0,2026-01-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,247398.0,Kartu Debit
2789.0,2025-09-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,110317.0,Transfer Bank
2790.0,2024-09-19,Belanja dapur,Makanan & Minuman,Pengeluaran,722291.0,Kartu Debit
2791.0,2024-12-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,227904.0,Kartu Debit
2792.0,2025-09-21,Ojek online,Transportasi,Pengeluaran,24735.0,Tunai
2793.0,2025-11-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,169841.0,Transfer Bank
2794.0,2024-06-25,Belanja dapur,Makanan & Minuman,Pengeluaran,524865.0,Kartu Kredit
2795.0,2025-07-26,Gaji bulanan,Hiburan,Pemasukan,6261041.0,E-Wallet
2796.0,2026-05-22,Beli makan siang,Transportasi,Pengeluaran,52805.0,Kartu Kredit
2797.0,2024-07-19,Transfer teman,Transfer Teman/Keluarga,Pemasukan,116674.0,E-Wallet
2798.0,2024-12-10,Gaji bulanan,Gaji,Pemasukan,6050262.0,E-Wallet
2799.0,2025-03-22,Gaji bulanan,Hiburan,Pemasukan,6488729.0,E-Wallet
2800.0,2025-01-08,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51655.0,E-Wallet
2801.0,2024-12-27,Gaji bulanan,Gaji,Pemasukan,6400838.0,Transfer Bank
2802.0,2024-09-09,Bayar kos,Tempat Tinggal,Pengeluaran,876435.0,E-Wallet
2803.0,2026-02-11,Gaji bulanan,Gaji,Pemasukan,6218770.0,Transfer Bank
2804.0,2025-08-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,116006.0,Transfer Bank
2805.0,2025-09-12,Gaji bulanan,Gaji,Pemasukan,6393672.0,Kartu Debit
2806.0,2025-12-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,80523.0,E-Wallet
2807.0,2025-09-27,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,322068.0,E-Wallet
2808.0,2024-12-28,Bonus,Gaji,Pemasukan,2415143.0,E-Wallet
2809.0,2026-01-11,Langganan streaming,Hiburan,Pengeluaran,37676.0,Kartu Debit
2810.0,2025-07-02,Gaji bulanan,Gaji,Pemasukan,6315008.0,E-Wallet
,2025-05-30,Paket data,Pulsa & Internet,Pengeluaran,99120.0,Transfer Bank
2812.0,2025-06-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,182863.0,E-Wallet
2813.0,2024-08-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,158972.0,E-Wallet
2814.0,2026-02-21,Gaji bulanan,Gaji,Pemasukan,6194078.0,E-Wallet
2815.0,2024-07-21,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,229595.0,Tunai
2816.0,2025-10-11,Ojek online,Transportasi,Pengeluaran,55967.0,Tunai
2817.0,2026-05-19,Paket data,Pulsa & Internet,Pengeluaran,116083.0,E-Wallet
2818.0,2025-08-10,Gaji bulanan,Gaji,Pemasukan,6013106.0,Kartu Debit
2819.0,2025-08-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,-98589.0,Kartu Debit
2820.0,2025-06-01,Bensin,Transportasi,Pengeluaran,28454.0,Tunai
2821.0,2025-12-22,Kopi,Makanan & Minuman,Pengeluaran,46511.0,Tunai
2822.0,2024-12-26,Belanja dapur,Makanan & Minuman,Pengeluaran,487316.0,Tunai
2823.0,2025-09-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,278086.0,Kartu Debit
2824.0,2024-05-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,226349.0,Transfer Bank
2825.0,2025-05-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,197110.0,Transfer Bank
2826.0,2026-04-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,112144.0,Kartu Debit
2827.0,2024-10-17,,Pulsa & Internet,Pengeluaran,,Transfer Bank
2828.0,2025-04-16,Tiket bioskop,Hiburan,Pengeluaran,32791.0,Kartu Kredit
2829.0,2025-03-29,Bayar kos,Tempat Tinggal,Pengeluaran,949308.0,Kartu Debit
2830.0,2025-10-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,221440.0,Transfer Bank
2831.0,2025-10-19,Pulsa prabayar,,Pengeluaran,110781.0,Kartu Kredit
2832.0,2026-02-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,143293.0,Kartu Debit
2833.0,2026-05-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,50032.0,Kartu Debit
2834.0,2025-06-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,122604.0,Kartu Debit
2835.0,2026-03-31,Bonus,Gaji,Pemasukan,2862130.0,Kartu Debit
2836.0,2026-01-21,Gym membership,Pembayaran Langganan,Pengeluaran,200192.0,Transfer Bank
2837.0,2025-08-14,Transfer teman,,,105029.0,E-Wallet
2838.0,2026-04-16,Kirim uang keluarga,,Pengeluaran,206863.0,Kartu Debit
2839.0,2026-01-21,Bonus,Gaji,Pemasukan,2422051.0,Kartu Debit
2840.0,2026-02-13,Gaji bulanan,Gaji,Pemasukan,6013423.0,E-Wallet
2841.0,2025-04-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,211363.0,E-Wallet
2842.0,2026-02-02,Gaji bulanan,Gaji,Pemasukan,6017038.0,E-Wallet
2843.0,2025-10-12,Belanja dapur,Makanan & Minuman,Pengeluaran,561206.0,Tunai
2844.0,2025-05-05,Service AC kos,Tempat Tinggal,Pengeluaran,51396.0,Transfer Bank
2845.0,2026-03-09,Makan malam restoran,Makanan & Minuman,Pengeluaran,329927.0,Kartu Debit
2846.0,2025-07-29,Pakaian baru,Belanja Bulanan,Pengeluaran,335326.0,Kartu Debit
2847.0,2024-11-13,Bonus,Gaji,Pemasukan,2734066.0,Kartu Debit
2848.0,2026-04-29,Service AC kos,Tempat Tinggal,Pengeluaran,51591.0,Transfer Bank
2849.0,2025-06-19,Tiket bioskop,Hiburan,Pengeluaran,47561.0,Kartu Debit
2850.0,2026-05-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,213957.0,Transfer Bank
2851.0,2025-10-31,Gaji bulanan,Gaji,Pemasukan,6312956.0,E-Wallet
2852.0,2026-04-23,Bonus,Gaji,Pemasukan,2291775.0,E-Wallet
2853.0,2024-09-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,180725.0,E-Wallet
2854.0,2024-10-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,218071.0,Transfer Bank
2855.0,2025-03-17,Bonus,Gaji,Pemasukan,1653947.0,Transfer Bank
2856.0,2024-12-01,Bonus,Gaji,Pemasukan,1800728.0,Kartu Debit
2857.0,2025-10-29,Gaji bulanan,Gaji,Pemasukan,6100275.0,Transfer Bank
2858.0,2024-10-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,230433.0,Transfer Bank
2859.0,2025-11-23,Gym membership,Pembayaran Langganan,Pengeluaran,200548.0,Kartu Debit
2860.0,2025-09-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51580.0,E-Wallet
2861.0,2025-10-21,Gaji bulanan,Gaji,Pemasukan,6353146.0,Kartu Debit
2862.0,2025-11-19,Liburan,Hiburan,Pengeluaran,,Kartu Debit
2863.0,2024-10-17,Bensin,Transportasi,Pengeluaran,66612.0,Tunai
2864.0,2025-01-08,Kopi,Makanan & Minuman,Pengeluaran,62651.0,Tunai
2865.0,2026-03-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,147707.0,Transfer Bank
2866.0,2025-06-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,,Transfer Bank
2867.0,2024-06-17,Langganan streaming,Hiburan,Pengeluaran,31367.0,Kartu Debit
2868.0,2024-07-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,55682.0,Transfer Bank
2869.0,2025-11-13,Ojek online,Transportasi,Pengeluaran,78519.0,E-Wallet
2870.0,2025-01-10,Paket data,Pulsa & Internet,Pengeluaran,95992.0,E-Wallet
2871.0,2025-02-15,Bonus,Gaji,Pemasukan,1514245.0,Transfer Bank
2872.0,2025-04-07,Konser,Hiburan,Pengeluaran,469139.0,Kartu Debit
2873.0,2026-02-26,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,360559.0,Transfer Bank
2874.0,2025-03-24,Paket data,Pulsa & Internet,Pengeluaran,104228.0,Kartu Debit
2875.0,2026-04-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,69614.0,Kartu Debit
2876.0,2025-12-01,Tiket KRL,Transportasi,Pengeluaran,88147.0,E-Wallet
2877.0,2025-07-31,Bonus,Gaji,Pemasukan,2617952.0,Transfer Bank
2878.0,2025-03-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,240615.0,Transfer Bank
2879.0,2026-01-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,245649.0,Kartu Debit
2880.0,2025-12-17,Spotify Premium,Pembayaran Langganan,Pengeluaran,29939.0,Kartu Kredit
2881.0,2026-03-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,101993.0,Transfer Bank
2882.0,2024-09-17,Gym membership,Pembayaran Langganan,Pengeluaran,200890.0,Kartu Debit
2883.0,2025-06-20,Gaji bulanan,Gaji,Pemasukan,6361497.0,E-Wallet
2884.0,2026-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,92579.0,Kartu Debit
2885.0,2024-07-10,Gaji bulanan,Gaji,Pemasukan,6164514.0,Kartu Debit
2886.0,2026-04-17,Gaji bulanan,Gaji,Pemasukan,6361341.0,E-Wallet
2887.0,2025-05-07,Gaji bulanan,Gaji,Pemasukan,6319102.0,Transfer Bank
2888.0,2025-07-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,87678.0,E-Wallet
2889.0,2026-03-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,285495.0,Kartu Debit
2890.0,2025-08-21,Bensin,Makanan & Minuman,Pengeluaran,20971.0,Kartu Debit
2891.0,2025-05-11,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,463735.0,Kartu Kredit
2892.0,2025-03-26,Gaji bulanan,Gaji,Pemasukan,6299934.0,Transfer Bank
2893.0,2025-10-13,Gaji bulanan,Gaji,Pemasukan,6292308.0,Kartu Debit
2894.0,2025-11-01,Gaji bulanan,Gaji,Pemasukan,6303953.0,E-Wallet
2895.0,2025-04-01,Cloud storage,Pembayaran Langganan,Pengeluaran,53891.0,Transfer Bank
2896.0,2024-12-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50370.0,E-Wallet
2897.0,2026-02-04,Bayar kos,Tempat Tinggal,Pengeluaran,878948.0,Transfer Bank
2898.0,2025-06-06,Tagihan internet,Pulsa & Internet,Pengeluaran,146245.0,Transfer Bank
2899.0,2024-08-02,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51213.0,E-Wallet
2900.0,2026-04-04,Gaji bulanan,Gaji,Pemasukan,6411406.0,E-Wallet
2901.0,2025-11-06,Bonus,Gaji,Pemasukan,2666324.0,Transfer Bank
2902.0,2025-12-12,Ojek online,Transportasi,Pengeluaran,82272.0,Tunai
2903.0,2025-05-17,Langganan streaming,Hiburan,Pengeluaran,31659.0,Transfer Bank
2904.0,2024-09-21,Jajan,Makanan & Minuman,Pengeluaran,19442.0,Kartu Debit
2905.0,2025-01-06,Bonus,Gaji,Pemasukan,1555768.0,Kartu Debit
2906.0,2025-11-19,Bonus,Pembayaran Langganan,Pemasukan,2513642.0,Kartu Debit
2907.0,2024-07-26,Taksi,Transportasi,Pengeluaran,67698.0,Tunai
2908.0,2025-11-10,Tiket bioskop,Hiburan,Pengeluaran,48856.0,Kartu Debit
2909.0,2024-12-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,141850.0,Kartu Debit
2910.0,2024-06-28,Bonus,Gaji,Pemasukan,1832032.0,Kartu Debit
2911.0,2024-12-26,Kopi,Makanan & Minuman,Pengeluaran,18248.0,Transfer Bank
2912.0,2025-11-05,Konser,Hiburan,Pengeluaran,366117.0,E-Wallet
2913.0,2024-08-15,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50047.0,Kartu Debit
2914.0,2024-11-27,Makan malam restoran,Makanan & Minuman,Pengeluaran,256935.0,Kartu Debit
2915.0,2024-06-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,274091.0,E-Wallet
2916.0,2025-12-26,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,458580.0,Kartu Kredit
2917.0,2025-12-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,210662.0,Transfer Bank
2918.0,2024-10-11,,Hiburan,Pengeluaran,316393.0,E-Wallet
2919.0,2024-09-21,Gym membership,Pembayaran Langganan,Pengeluaran,200884.0,Transfer Bank
2920.0,2024-11-08,Ojek online,Transportasi,Pengeluaran,74069.0,E-Wallet
2921.0,2025-06-17,Taksi,Transportasi,Pengeluaran,75991.0,Tunai
2922.0,2026-04-05,Cloud storage,Pembayaran Langganan,Pengeluaran,-50649.0,Kartu Debit
2923.0,2025-09-14,Gaji bulanan,Gaji,Pemasukan,6386354.0,Kartu Debit
2924.0,2025-06-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,126991.0,E-Wallet
2925.0,2025-04-26,Pulsa prabayar,Pulsa & Internet,Pengeluaran,111676.0,Kartu Debit
2926.0,2025-11-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,102353.0,Transfer Bank
