transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
2352.0,2025-06-14,Pendapatan toko offline,Penjualan,Pemasukan,111444.0,Transfer Bank
2353.0,2025-04-10,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,3807905.0,Kartu Kredit
2354.0,2024-11-06,Setoran modal pemilik,Modal & Investasi,Pemasukan,42788770.0,Transfer Bank
2355.0,2024-06-11,Gaji karyawan,Gaji & Karyawan,Pengeluaran,10781695.0,Transfer Bank
2356.0,2026-04-13,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,7441932.0,Kartu Kredit
2357.0,2025-11-22,Cicilan pelanggan,Piutang,Pemasukan,4502182.0,Payment Gateway
2358.0,2025-09-11,Pendapatan grosir,Penjualan,Pemasukan,7332499.0,E-Wallet
2359.0,2024-09-14,Tools desain,Software & Langganan,Pengeluaran,511616.0,E-Wallet
2360.0,2025-06-20,,Penjualan,Pemasukan,31366664.0,E-Wallet
2361.0,2024-09-08,Konsultan pajak,Pajak & Perizinan,Pengeluaran,12990013.0,Transfer Bank
2362.0,2024-09-05,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,741177.0,Transfer Bank
2363.0,2025-10-06,Cloud storage bisnis,Software & Langganan,Pengeluaran,976660.0,Transfer Bank
2364.0,2025-09-13,Pelunasan invoice,Piutang,Pemasukan,13376797.0,QRIS
2365.0,2024-11-08,Pinjaman usaha,Modal & Investasi,Pemasukan,83049866.0,Transfer Bank
2366.0,2026-03-06,,Gaji & Karyawan,Pengeluaran,7583340.0,Transfer Bank
2367.0,2025-03-25,Investasi investor,Modal & Investasi,Pemasukan,153289496.0,Transfer Bank
2368.0,2025-08-14,Biaya tak terduga,Lain-lain,Pengeluaran,3077994.0,Tunai
2369.0,2025-01-01,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,14092170.0,Transfer Bank
2370.0,2025-09-26,Pendapatan proyek,Penjualan,Pemasukan,12520374.0,Tunai
2371.0,2025-07-22,Investasi investor,Modal & Investasi,Pemasukan,81343722.0,Transfer Bank
2372.0,2025-07-16,Kurir,Transportasi & Logistik,Pengeluaran,456135.0,Tunai
2373.0,2025-08-11,Perawatan aset,Peralatan & Aset,Pengeluaran,3418732.0,Kartu Kredit
2374.0,2025-12-22,Pendapatan proyek,Penjualan,Pemasukan,19792805.0,Payment Gateway
2375.0,2025-08-28,DP dari pelanggan,Piutang,Pemasukan,1875025.0,Payment Gateway
2376.0,2025-04-07,Pembayaran piutang pelanggan,Piutang,Pemasukan,14580205.0,Transfer Bank
2377.0,2025-06-15,Pelunasan invoice,Piutang,Pemasukan,15183104.0,Payment Gateway
2378.0,2025-06-24,Cicilan pelanggan,Piutang,Pemasukan,4100554.0,Payment Gateway
2379.0,2024-07-11,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3943239.0,Transfer Bank
2380.0,2024-12-09,Setoran modal pemilik,Modal & Investasi,Pemasukan,13205407.0,Transfer Bank
2381.0,2024-06-16,Pembayaran piutang pelanggan,Piutang,Pemasukan,17702515.0,QRIS
2382.0,2024-11-18,Investasi investor,Modal & Investasi,Pemasukan,104554316.0,Transfer Bank
2383.0,2024-07-01,CRM subscription,Software & Langganan,Pengeluaran,2566346.0,E-Wallet
2384.0,2025-04-24,Pinjaman usaha,Modal & Investasi,Pemasukan,70147516.0,Transfer Bank
2385.0,2024-11-27,Pelunasan invoice,Piutang,Pemasukan,20821840.0,QRIS
2386.0,2025-12-14,Investasi investor,Modal & Investasi,Pemasukan,81197653.0,Transfer Bank
2387.0,2025-01-12,Pelunasan invoice,Piutang,Pemasukan,13681388.0,Payment Gateway
2388.0,2024-09-13,Penjualan jasa,Penjualan,Pemasukan,24177394.0,Tunai
2389.0,2024-10-26,Restock produk,,Pengeluaran,24026054.0,E-Wallet
2390.0,2024-06-08,Penjualan jasa,Penjualan,Pemasukan,24481505.0,Transfer Bank
2391.0,2025-09-02,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,4083565.0,Tunai
2392.0,2024-10-12,Koreksi transaksi,Lain-lain,Pengeluaran,436119.0,Transfer Bank
2393.0,2025-05-03,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,1787001.0,Kartu Debit
2394.0,2025-08-11,Pembayaran piutang pelanggan,Piutang,Pemasukan,29824777.0,Transfer Bank
2395.0,2026-03-19,Kebersihan kantor,Operasional Kantor,Pengeluaran,731837.0,Tunai
2396.0,2025-09-12,DP dari pelanggan,Piutang,Pemasukan,12532081.0,Transfer Bank
,2024-06-07,CRM subscription,Software & Langganan,Pengeluaran,855608.0,Kartu Kredit
2398.0,2024-08-29,Pendapatan toko offline,Penjualan,Pemasukan,2123146.0,QRIS
2399.0,2025-01-28,DP dari pelanggan,Piutang,Pemasukan,9291187.0,Transfer Bank
2400.0,2024-10-29,Pendapatan toko offline,Penjualan,Pemasukan,1234210.0,Tunai
2401.0,2025-06-26,Listrik kantor,Piutang,Pengeluaran,925262.0,Kartu Kredit
2402.0,2024-11-13,Pembayaran piutang pelanggan,Piutang,Pemasukan,21515726.0,Transfer Bank
2403.0,2026-02-03,Tambahan modal operasional,Modal & Investasi,Pemasukan,2119799.0,Transfer Bank
2404.0,2025-07-26,Investasi investor,Modal & Investasi,Pemasukan,120298221.0,Transfer Bank
2405.0,2024-10-26,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,1688227.0,Transfer Bank
2406.0,2025-11-05,Domain website,Software & Langganan,Pengeluaran,2268298.0,Kartu Kredit
2407.0,2024-11-25,Gaji karyawan,Gaji & Karyawan,Pengeluaran,10221231.0,Transfer Bank
2408.0,2025-05-21,Penjualan jasa,Penjualan,Pemasukan,10209680.0,Tunai
2409.0,2024-06-27,ATK,Operasional Kantor,Pengeluaran,356961.0,Kartu Kredit
2410.0,2025-08-28,Cicilan pelanggan,Piutang,Pemasukan,2326000.0,QRIS
2411.0,2025-03-20,Uang lembur,Gaji & Karyawan,Pengeluaran,1381432.0,Transfer Bank
2412.0,2026-01-23,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,25385345.0,Transfer Bank
2413.0,2024-10-13,Pelunasan invoice,Piutang,Pemasukan,9384056.0,Transfer Bank
2414.0,2025-10-06,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,1939235.0,Transfer Bank
2415.0,2024-09-17,ATK,Operasional Kantor,Pengeluaran,669306.0,Kartu Kredit
2416.0,2025-04-19,Penjualan produk,Penjualan,Pemasukan,1226203.0,Payment Gateway
2417.0,2024-06-14,Tambahan modal operasional,Modal & Investasi,Pemasukan,5472840.0,Transfer Bank
2418.0,2025-05-28,Biaya admin bank,Biaya Bank,Pengeluaran,28398.0,E-Wallet
2419.0,2025-01-26,Cicilan pelanggan,Piutang,Pemasukan,2986256.0,QRIS
2420.0,2025-10-02,Bunga pinjaman,Utang & Cicilan,Pengeluaran,1877896.0,Transfer Bank
2421.0,2026-05-01,Pembelian barang dagang,Pembelian Stok,Pengeluaran,1508008.0,Kartu Debit
2422.0,2024-12-22,PPh,Pajak & Perizinan,Pengeluaran,36166277.0,Transfer Bank
,2024-11-12,Pembelian bahan baku,Pembelian Stok,Pengeluaran,12955518.0,Transfer Bank
2424.0,2024-11-15,Pinjaman usaha,Modal & Investasi,Pemasukan,22004855.0,Transfer Bank
2425.0,2026-03-17,Bensin operasional,Transportasi & Logistik,Pengeluaran,581174.0,Tunai
2426.0,2024-05-31,Listrik kantor,Operasional Kantor,Pengeluaran,994915.0,Transfer Bank
2427.0,2024-08-21,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,1064265.0,E-Wallet
2428.0,2025-12-13,Refund pelanggan,Lain-lain,Pengeluaran,1256526.0,Tunai
2429.0,2024-11-06,Bensin operasional,Transportasi & Logistik,Pengeluaran,36498.0,Transfer Bank
2430.0,2025-11-07,Biaya tarik tunai,Biaya Bank,Pengeluaran,41250.0,E-Wallet
2431.0,2026-05-21,Refund pelanggan,Lain-lain,Pengeluaran,2572182.0,Transfer Bank
2432.0,2025-01-09,Cicilan pelanggan,Gaji & Karyawan,Pemasukan,1276562.0,QRIS
2433.0,2024-06-08,Bonus karyawan,Gaji & Karyawan,Pengeluaran,7425263.0,Transfer Bank
2434.0,2024-07-02,Cicilan pelanggan,Piutang,Pemasukan,2789776.0,QRIS
2435.0,2026-03-31,Pembayaran piutang pelanggan,Piutang,Pemasukan,8226593.0,Payment Gateway
2436.0,2024-09-29,Setoran modal pemilik,Modal & Investasi,Pemasukan,20770715.0,Transfer Bank
2437.0,2025-07-20,Koreksi transaksi,Lain-lain,Pengeluaran,194354.0,Transfer Bank
2438.0,2025-04-26,Pembayaran piutang pelanggan,Piutang,Pemasukan,7778115.0,Payment Gateway
2439.0,2025-10-27,Hosting website,Software & Langganan,Pengeluaran,1710746.0,E-Wallet
2440.0,2025-12-24,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,221297.0,
2441.0,2024-10-03,Penjualan produk,Penjualan,Pemasukan,1927314.0,QRIS
2442.0,2025-10-09,Pinjaman usaha,Modal & Investasi,Pemasukan,69199464.0,Transfer Bank
2443.0,2025-03-22,PPN,Pajak & Perizinan,Pengeluaran,39447288.0,Transfer Bank
2444.0,2024-12-21,PPh,Pajak & Perizinan,Pengeluaran,37300348.0,Transfer Bank
2445.0,2025-10-23,Investasi investor,Modal & Investasi,Pemasukan,202974940.0,Transfer Bank
2446.0,2026-04-27,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,2821900.0,Transfer Bank
2447.0,2024-09-13,Pembayaran piutang pelanggan,Piutang,Pemasukan,28921400.0,QRIS
2448.0,2024-07-31,Tambahan modal operasional,Modal & Investasi,Pemasukan,2498525.0,Transfer Bank
2449.0,2025-10-07,Pelunasan invoice,Piutang,Pemasukan,15648209.0,Payment Gateway
2450.0,2025-11-07,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,336025.0,Transfer Bank
2451.0,2026-03-20,Pendapatan proyek,Penjualan,Pemasukan,11216335.0,Tunai
2452.0,2024-12-05,Ongkos kirim,Transportasi & Logistik,Pengeluaran,1857700.0,Kartu Kredit
2453.0,2026-01-21,Pembelian barang dagang,Pembelian Stok,Pengeluaran,12975757.0,Kartu Kredit
2454.0,2024-10-05,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,11841302.0,Transfer Bank
2455.0,2024-11-21,Pembayaran piutang pelanggan,Piutang,Pemasukan,21904287.0,Payment Gateway
2456.0,2025-08-02,Bensin operasional,Transportasi & Logistik,Pengeluaran,148223.0,Tunai
2457.0,2025-05-01,Biaya tak terduga,Lain-lain,Pengeluaran,2530723.0,E-Wallet
2458.0,2024-08-31,Pinjaman usaha,Modal & Investasi,Pemasukan,48635063.0,Transfer Bank
2459.0,2024-07-13,Pendapatan toko offline,Penjualan,Pemasukan,1528241.0,Payment Gateway
2460.0,2024-10-19,Pinjaman usaha,Modal & Investasi,Pemasukan,51187183.0,Transfer Bank
2461.0,2025-06-11,Pendapatan grosir,Penjualan,Pemasukan,3341684.0,E-Wallet
2462.0,2026-02-03,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,47161600.0,Transfer Bank
2463.0,2024-11-24,Pembayaran piutang pelanggan,Piutang,Pemasukan,26553360.0,QRIS
2464.0,2024-10-17,Biaya payment gateway,Biaya Bank,Pengeluaran,720220.0,Payment Gateway
2465.0,2025-11-26,Pendapatan marketplace,Penjualan,Pemasukan,1135122.0,Transfer Bank
2466.0,2025-01-04,Biaya transfer,Biaya Bank,Pengeluaran,31097.0,E-Wallet
2467.0,2026-05-16,Internet kantor,Operasional Kantor,Pengeluaran,1279894.0,Transfer Bank
2468.0,2026-05-07,Cloud storage bisnis,Software & Langganan,Pengeluaran,1085668.0,Transfer Bank
2469.0,2026-05-03,Cicilan pelanggan,Piutang,Pemasukan,4712432.0,QRIS
2470.0,2024-06-21,Pembayaran piutang pelanggan,Piutang,Pemasukan,23276322.0,Payment Gateway
2471.0,2025-02-12,Cloud storage bisnis,Software & Langganan,Pengeluaran,2529263.0,Kartu Debit
2472.0,2025-09-01,Pendapatan grosir,Penjualan,,11934396.0,Payment Gateway
2473.0,2025-10-19,Pelunasan invoice,Piutang,Pemasukan,27814086.0,Payment Gateway
2474.0,2025-02-14,Cicilan pelanggan,Piutang,Pemasukan,1324243.0,Transfer Bank
2475.0,2024-09-13,Koreksi transaksi,Lain-lain,Pengeluaran,24874.0,Tunai
2476.0,2024-10-14,Donasi perusahaan,Lain-lain,Pengeluaran,9081486.0,Transfer Bank
2477.0,2024-07-11,Biaya payment gateway,Biaya Bank,Pengeluaran,924760.0,Transfer Bank
2478.0,2024-10-22,Penjualan produk,Penjualan,Pemasukan,1383435.0,E-Wallet
2479.0,2025-02-18,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,1469105.0,Transfer Bank
2480.0,2024-06-01,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,530058.0,Transfer Bank
2481.0,2026-03-07,Listrik kantor,Operasional Kantor,Pengeluaran,1329127.0,Tunai
2482.0,2026-04-14,Pembayaran piutang pelanggan,Piutang,Pemasukan,19830063.0,
2483.0,2024-07-03,Biaya payment gateway,Biaya Bank,Pengeluaran,907978.0,Payment Gateway
2484.0,2026-02-23,Internet kantor,Operasional Kantor,Pengeluaran,1250057.0,Kartu Debit
2485.0,2024-12-28,Penjualan produk,Penjualan,Pemasukan,1507248.0,QRIS
2486.0,2025-12-02,Selisih kas,Lain-lain,Pengeluaran,267014.0,Tunai
2487.0,2026-05-12,Pelunasan invoice,Piutang,Pemasukan,24104232.0,Payment Gateway
2488.0,2025-07-05,Pelunasan invoice,Piutang,Pemasukan,9009429.0,Payment Gateway
2489.0,2025-04-05,Pelunasan invoice,Piutang,Pemasukan,19188943.0,QRIS
2490.0,2025-04-03,Perawatan aset,Peralatan & Aset,Pengeluaran,1425756.0,Kartu Kredit
,2025-01-28,Pembelian bahan baku,Pembelian Stok,Pengeluaran,7726772.0,Transfer Bank
2492.0,2024-08-16,Pelunasan invoice,Piutang,Pemasukan,15919397.0,Transfer Bank
2493.0,2024-10-22,Cicilan pelanggan,Piutang,Pemasukan,1089420.0,QRIS
2494.0,2024-10-08,Pendapatan toko offline,Penjualan,Pemasukan,891895.0,Transfer Bank
2495.0,2025-06-18,THR,Gaji & Karyawan,Pengeluaran,8563855.0,Transfer Bank
2496.0,2025-09-25,Pendapatan proyek,Penjualan,Pemasukan,21663058.0,Kartu Debit
2497.0,2024-09-27,Investasi investor,Modal & Investasi,Pemasukan,71610177.0,Transfer Bank
2498.0,2025-09-21,Pendapatan marketplace,Penjualan,Pemasukan,1838822.0,Kartu Debit
2499.0,2024-12-04,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,16737693.0,Transfer Bank
2500.0,2026-03-08,Langganan software akuntansi,Software & Langganan,Pengeluaran,883335.0,E-Wallet
2501.0,2025-06-25,Pendapatan toko offline,Penjualan,Pemasukan,1988703.0,Tunai
2502.0,2024-06-07,Pembelian barang dagang,Pembelian Stok,Pengeluaran,8895342.0,Kartu Kredit
2503.0,2025-02-24,Pendapatan grosir,Penjualan,Pemasukan,21467244.0,QRIS
2504.0,2024-11-07,Pembayaran piutang pelanggan,Piutang,Pemasukan,29235723.0,Payment Gateway
2505.0,2025-04-14,Setoran modal pemilik,Modal & Investasi,Pemasukan,10681420.0,Transfer Bank
2506.0,2025-11-26,THR,Gaji & Karyawan,Pengeluaran,1137831.0,Transfer Bank
,2025-03-31,Koreksi transaksi,Lain-lain,Pengeluaran,334209.0,Tunai
2508.0,2024-07-06,Biaya MDR kartu,Biaya Bank,Pengeluaran,281678.0,QRIS
2509.0,,Bunga pinjaman,Utang & Cicilan,Pengeluaran,2001840.0,Transfer Bank
2510.0,2026-03-20,Pembayaran piutang pelanggan,Piutang,Pemasukan,15098917.0,Payment Gateway
2511.0,2024-11-29,Cloud storage bisnis,Software & Langganan,Pengeluaran,825838.0,Kartu Kredit
2512.0,2025-08-11,Setoran modal pemilik,Marketing & Promosi,Pemasukan,24459359.0,Transfer Bank
2513.0,2024-09-12,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,17347441.0,Transfer Bank
2514.0,2025-05-02,Pendapatan marketplace,Penjualan,Pemasukan,3470763.0,Payment Gateway
2515.0,2024-09-13,Investasi investor,Modal & Investasi,Pemasukan,81687559.0,Transfer Bank
2516.0,2025-01-23,PPh,Pajak & Perizinan,Pengeluaran,42838411.0,Transfer Bank
2517.0,2024-10-25,Selisih kas,Lain-lain,Pengeluaran,61039.0,E-Wallet
2518.0,2026-03-11,Penjualan produk,Penjualan,Pemasukan,1925467.0,Tunai
2519.0,2024-10-12,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,15362587.0,Transfer Bank
2520.0,2025-12-30,DP dari pelanggan,Piutang,Pemasukan,2159892.0,Payment Gateway
2521.0,2024-09-24,Cicilan pelanggan,Piutang,Pemasukan,2705152.0,Payment Gateway
2522.0,2024-10-13,Tambahan modal operasional,Modal & Investasi,Pemasukan,6448181.0,Transfer Bank
2523.0,2025-01-14,Pembayaran utang supplier,Penjualan,Pengeluaran,30359304.0,Transfer Bank
2524.0,2024-09-13,Investasi investor,Modal & Investasi,Pemasukan,29568432.0,Transfer Bank
2525.0,2025-10-31,Cicilan pelanggan,Piutang,,960497.0,Payment Gateway
2526.0,2025-07-04,Tambahan modal operasional,Modal & Investasi,Pemasukan,11975336.0,Transfer Bank
2527.0,2026-05-10,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,45497582.0,Transfer Bank
,2026-04-23,Pendapatan marketplace,Penjualan,Pemasukan,3057307.0,Tunai
2529.0,2024-06-13,Pembelian bahan baku,Pembelian Stok,Pengeluaran,14590644.0,Tunai
2530.0,2026-02-18,Cicilan pelanggan,Piutang,Pemasukan,2476188.0,Transfer Bank
2531.0,2025-05-15,Cicilan pelanggan,Piutang,Pemasukan,4160708.0,Transfer Bank
2532.0,2025-09-01,Event marketing,Marketing & Promosi,Pengeluaran,19221306.0,Kartu Kredit
2533.0,2024-07-01,Pendapatan marketplace,Penjualan,Pemasukan,3521837.0,Kartu Debit
2534.0,2025-07-29,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,22020913.0,Kartu Kredit
2535.0,2026-01-01,Pinjaman usaha,Modal & Investasi,Pemasukan,84647537.0,Transfer Bank
2536.0,2026-02-10,THR,Gaji & Karyawan,Pengeluaran,4614407.0,Transfer Bank
2537.0,2025-11-08,Pembayaran piutang pelanggan,Piutang,Pemasukan,22420561.0,Payment Gateway
2538.0,2024-09-02,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,10348776.0,Transfer Bank
2539.0,2025-11-16,Parkir operasional,Transportasi & Logistik,Pengeluaran,111993.0,Transfer Bank
2540.0,2026-01-29,Investasi investor,Modal & Investasi,Pemasukan,138285727.0,Transfer Bank
2541.0,2025-01-28,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,48971760.0,Transfer Bank
2542.0,2025-08-05,Langganan software akuntansi,Software & Langganan,Pengeluaran,1674076.0,Kartu Debit
2543.0,2026-02-08,DP dari pelanggan,Piutang,Pemasukan,5882926.0,Transfer Bank
2544.0,2026-04-12,Pembelian printer,Peralatan & Aset,Pengeluaran,3123714.0,Kartu Kredit
2545.0,2025-02-09,Pendapatan grosir,Penjualan,Pemasukan,38740604.0,QRIS
2546.0,2026-02-23,Pendapatan proyek,Penjualan,Pemasukan,7014270.0,Transfer Bank
2547.0,2025-09-30,Pembayaran piutang pelanggan,Piutang,Pemasukan,23447482.0,Payment Gateway
2548.0,2026-02-10,Gaji karyawan,Gaji & Karyawan,Pengeluaran,7688356.0,Transfer Bank
2549.0,2026-04-21,Refund pelanggan,Lain-lain,Pengeluaran,4276614.0,E-Wallet
2550.0,2025-09-21,Pelunasan invoice,Piutang,Pemasukan,18180729.0,QRIS
2551.0,2024-09-02,Penjualan jasa,Penjualan,Pemasukan,4098908.0,QRIS
2552.0,2024-10-01,Influencer marketing,Marketing & Promosi,Pengeluaran,6477094.0,Kartu Debit
2553.0,2026-04-05,Pembelian printer,Peralatan & Aset,Pengeluaran,1187765.0,Transfer Bank
2554.0,2024-08-07,Internet kantor,Operasional Kantor,,760338.0,Kartu Kredit
2555.0,2025-11-24,THR,Gaji & Karyawan,Pengeluaran,9592643.0,Transfer Bank
2556.0,2026-02-21,Biaya payment gateway,Biaya Bank,Pengeluaran,676923.0,Payment Gateway
2557.0,2026-01-12,Pembelian printer,Peralatan & Aset,Pengeluaran,5038201.0,Transfer Bank
2558.0,2026-04-19,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,26194805.0,Transfer Bank
2559.0,2025-11-12,Pendapatan proyek,Penjualan,Pemasukan,3637167.0,Transfer Bank
2560.0,2026-02-20,Pinjaman usaha,Modal & Investasi,,37333050.0,Transfer Bank
2561.0,2025-07-13,Pendapatan toko offline,Penjualan,Pemasukan,2307030.0,Kartu Debit
2562.0,2025-09-24,Pembelian bahan baku,Pembelian Stok,Pengeluaran,9593161.0,Transfer Bank
2563.0,2025-06-13,Investasi investor,Modal & Investasi,Pemasukan,213333727.0,Transfer Bank
2564.0,2025-09-10,Tambahan modal operasional,Modal & Investasi,Pemasukan,17279424.0,Transfer Bank
2565.0,2026-02-05,Pembayaran piutang pelanggan,Piutang,Pemasukan,15305947.0,QRIS
2566.0,2024-09-26,Investasi investor,Modal & Investasi,Pemasukan,155588660.0,Transfer Bank
2567.0,2026-02-19,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,13389974.0,Transfer Bank
2568.0,2025-01-01,Investasi investor,Modal & Investasi,Pemasukan,77849545.0,Transfer Bank
2569.0,2026-04-25,Restock produk,Pembelian Stok,Pengeluaran,7997242.0,Tunai
2570.0,2025-02-03,Perawatan aset,Peralatan & Aset,Pengeluaran,4344498.0,Transfer Bank
2571.0,2024-11-22,Bensin operasional,Transportasi & Logistik,Pengeluaran,569103.0,Transfer Bank
2572.0,2026-04-05,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,43971274.0,Transfer Bank
2573.0,2024-10-06,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,5122484.0,Transfer Bank
2574.0,2024-07-07,Tools desain,Software & Langganan,Pengeluaran,1843625.0,Transfer Bank
2575.0,2024-07-08,Internet kantor,Operasional Kantor,Pengeluaran,296304.0,Transfer Bank
2576.0,2026-01-29,Listrik kantor,Operasional Kantor,Pengeluaran,852605.0,Transfer Bank
2577.0,2025-09-06,Biaya admin bank,Biaya Bank,Pengeluaran,16324.0,QRIS
2578.0,2025-04-22,Pinjaman usaha,Modal & Investasi,Pemasukan,68724166.0,Transfer Bank
2579.0,2024-07-20,Pendapatan toko offline,Penjualan,Pemasukan,2174197.0,Transfer Bank
2580.0,2024-10-31,Penjualan produk,Penjualan,Pemasukan,1480161.0,QRIS
2581.0,2025-04-22,Investasi investor,Modal & Investasi,Pemasukan,106665429.0,Transfer Bank
2582.0,2026-03-13,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,13561486.0,Transfer Bank
2583.0,2024-12-12,Pendapatan toko offline,Penjualan,Pemasukan,346334.0,E-Wallet
2584.0,2025-05-28,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,2085378.0,E-Wallet
,2025-07-02,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,2014686.0,Kartu Debit
2586.0,2026-03-25,Pendapatan grosir,Penjualan,Pemasukan,35735226.0,Kartu Debit
2587.0,2024-11-04,Pendapatan toko offline,Penjualan,Pemasukan,503265.0,Payment Gateway
2588.0,2025-09-07,Tools desain,Software & Langganan,Pengeluaran,1998689.0,Kartu Kredit
2589.0,2024-10-12,Pelunasan invoice,Piutang,Pemasukan,13794063.0,Payment Gateway
2590.0,2025-12-22,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,37706185.0,Transfer Bank
2591.0,2026-03-27,Penjualan produk,Penjualan,Pemasukan,1730366.0,Kartu Debit
2592.0,2026-05-03,Setoran modal pemilik,Marketing & Promosi,Pemasukan,29192257.0,Transfer Bank
2593.0,2026-01-09,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,661018.0,Transfer Bank
2594.0,2025-03-13,Refund pelanggan,Lain-lain,Pengeluaran,4452140.0,Tunai
2595.0,2025-07-19,Investasi investor,Modal & Investasi,Pemasukan,47440920.0,Transfer Bank
2596.0,2025-03-02,Setoran modal pemilik,Modal & Investasi,Pemasukan,39009395.0,Transfer Bank
2597.0,2024-12-25,Penjualan jasa,Penjualan,Pemasukan,3720114.0,Tunai
2598.0,2024-06-09,Tambahan modal operasional,Modal & Investasi,Pemasukan,9584058.0,Transfer Bank
2599.0,2025-04-20,Pelunasan invoice,Piutang,Pemasukan,10265284.0,Transfer Bank
2600.0,2025-05-26,Pelunasan invoice,Piutang,Pemasukan,26352163.0,Payment Gateway
2601.0,2024-12-09,PPh,Pajak & Perizinan,Pengeluaran,2067303.0,Transfer Bank
2602.0,2026-01-26,Pendapatan proyek,Penjualan,Pemasukan,8943254.0,Payment Gateway
2603.0,2024-06-14,Setoran modal pemilik,Modal & Investasi,Pemasukan,24805082.0,Transfer Bank
2604.0,2025-05-17,Cicilan pelanggan,Piutang,Pemasukan,2698787.0,Transfer Bank
2605.0,2025-07-03,Investasi investor,Modal & Investasi,Pemasukan,130348520.0,Transfer Bank
2606.0,2024-09-27,Investasi investor,Modal & Investasi,Pemasukan,108015082.0,Transfer Bank
2607.0,2025-05-25,Setoran modal pemilik,Modal & Investasi,Pemasukan,35433728.0,Transfer Bank
2608.0,2025-02-19,Tambahan modal operasional,Modal & Investasi,Pemasukan,5664846.0,Transfer Bank
2609.0,2026-02-06,Pelunasan invoice,Piutang,Pemasukan,17136747.0,Payment Gateway
2610.0,2025-09-22,Pendapatan toko offline,Penjualan,Pemasukan,1528476.0,Kartu Debit
2611.0,2025-06-11,PPN,Pajak & Perizinan,Pengeluaran,26936545.0,Transfer Bank
2612.0,2026-04-01,Pelunasan invoice,Piutang,Pemasukan,9883967.0,Transfer Bank
2613.0,2024-07-27,Pendapatan grosir,Penjualan,Pemasukan,7790024.0,Tunai
2614.0,2025-08-18,Pembelian barang dagang,Pembelian Stok,Pengeluaran,2430319.0,E-Wallet
2615.0,2024-11-30,Biaya MDR kartu,Biaya Bank,Pengeluaran,671713.0,Kartu Debit
2616.0,2025-02-23,Pelunasan invoice,Piutang,Pemasukan,27363855.0,Transfer Bank
2617.0,2025-01-26,Bunga pinjaman,Utang & Cicilan,Pengeluaran,613590.0,Transfer Bank
2618.0,2026-03-05,Pendapatan proyek,Penjualan,Pemasukan,10009151.0,E-Wallet
2619.0,2025-10-13,Restock produk,Pembelian Stok,Pengeluaran,12414635.0,
2620.0,2026-03-06,PPh,Pajak & Perizinan,Pengeluaran,4184374.0,Transfer Bank
2621.0,2024-08-14,Penjualan produk,Penjualan,Pemasukan,-2437441.0,Kartu Debit
2622.0,2024-10-18,Pelunasan invoice,Piutang,Pemasukan,18119736.0,QRIS
2623.0,2025-09-05,Cloud storage bisnis,Software & Langganan,Pengeluaran,544114.0,Kartu Debit
2624.0,2026-05-25,PPN,Pajak & Perizinan,Pengeluaran,33976972.0,Transfer Bank
2625.0,2025-12-08,Pembayaran piutang pelanggan,Piutang,Pemasukan,19779028.0,Transfer Bank
2626.0,2025-07-02,Setoran modal pemilik,Modal & Investasi,Pemasukan,-42032367.0,Transfer Bank
2627.0,2025-08-08,Cetak brosur,Marketing & Promosi,Pengeluaran,1667084.0,Kartu Kredit
2628.0,2025-12-30,DP dari pelanggan,Piutang,Pemasukan,3771948.0,QRIS
2629.0,2026-03-26,Restock produk,Pembelian Stok,Pengeluaran,9059801.0,Kartu Debit
